time,closeAsk,closeBid,volume,BNP.EURUSD - EUR/USD_x
2015-08-14T17:34:00.000000Z,1.1123046875,1.1123046875,9.0,1.1123046875
2015-08-14T17:35:00.000000Z,1.1123046875,1.1123046875,26.0,1.1123046875
2015-08-14T17:36:00.000000Z,1.1123046875,1.1123046875,24.0,1.1123046875
2015-08-14T17:37:00.000000Z,1.1123046875,1.1123046875,21.0,1.1123046875
2015-08-14T17:38:00.000000Z,1.1123046875,1.1123046875,39.0,1.1123046875
2015-08-14T17:39:00.000000Z,1.1123046875,1.1123046875,20.0,1.1123046875
2015-08-14T17:40:00.000000Z,1.1123046875,1.1123046875,21.0,1.1123046875
2015-08-14T17:41:00.000000Z,1.1123046875,1.1123046875,3.0,1.1123046875
2015-08-14T17:42:00.000000Z,1.1123046875,1.1123046875,12.0,1.1123046875
2015-08-14T17:43:00.000000Z,1.1123046875,1.1123046875,20.0,1.1123046875
2015-08-14T17:44:00.000000Z,1.1123046875,1.1123046875,22.0,1.1123046875
2015-08-14T17:45:00.000000Z,1.1123046875,1.1123046875,27.0,1.1123046875
2015-08-14T17:46:00.000000Z,1.1123046875,1.111328125,48.0,1.111328125
2015-08-14T17:47:00.000000Z,1.111328125,1.111328125,23.0,1.111328125
2015-08-14T17:48:00.000000Z,1.111328125,1.111328125,59.0,1.111328125
2015-08-14T17:49:00.000000Z,1.111328125,1.111328125,28.0,1.111328125
2015-08-14T17:50:00.000000Z,1.111328125,1.111328125,29.0,1.111328125
2015-08-14T17:51:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T17:52:00.000000Z,1.111328125,1.111328125,18.0,1.111328125
2015-08-14T17:53:00.000000Z,1.111328125,1.111328125,26.0,1.111328125
2015-08-14T17:54:00.000000Z,1.111328125,1.111328125,15.0,1.111328125
2015-08-14T17:55:00.000000Z,1.111328125,1.111328125,20.0,1.111328125
2015-08-14T17:56:00.000000Z,1.111328125,1.111328125,36.0,1.111328125
2015-08-14T17:57:00.000000Z,1.111328125,1.111328125,33.0,1.111328125
2015-08-14T17:58:00.000000Z,1.111328125,1.111328125,21.0,1.111328125
2015-08-14T17:59:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T18:00:00.000000Z,1.1123046875,1.111328125,18.0,1.111328125
2015-08-14T18:01:00.000000Z,1.111328125,1.111328125,36.0,1.111328125
2015-08-14T18:02:00.000000Z,1.111328125,1.111328125,27.0,1.111328125
2015-08-14T18:03:00.000000Z,1.111328125,1.111328125,43.0,1.111328125
2015-08-14T18:04:00.000000Z,1.111328125,1.111328125,12.0,1.111328125
2015-08-14T18:05:00.000000Z,1.111328125,1.111328125,35.0,1.111328125
2015-08-14T18:06:00.000000Z,1.1123046875,1.1123046875,60.0,1.1123046875
2015-08-14T18:07:00.000000Z,1.111328125,1.111328125,57.0,1.111328125
2015-08-14T18:08:00.000000Z,1.111328125,1.111328125,38.0,1.111328125
2015-08-14T18:09:00.000000Z,1.1123046875,1.111328125,55.0,1.111328125
2015-08-14T18:10:00.000000Z,1.1123046875,1.111328125,7.0,1.111328125
2015-08-14T18:11:00.000000Z,1.1123046875,1.111328125,35.0,1.111328125
2015-08-14T18:12:00.000000Z,1.111328125,1.111328125,20.0,1.111328125
2015-08-14T18:13:00.000000Z,1.111328125,1.111328125,10.0,1.111328125
2015-08-14T18:14:00.000000Z,1.111328125,1.111328125,8.0,1.111328125
2015-08-14T18:15:00.000000Z,1.111328125,1.111328125,47.0,1.111328125
2015-08-14T18:16:00.000000Z,1.111328125,1.111328125,33.0,1.111328125
2015-08-14T18:17:00.000000Z,1.1123046875,1.111328125,26.0,1.111328125
2015-08-14T18:18:00.000000Z,1.111328125,1.111328125,12.0,1.111328125
2015-08-14T18:19:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T18:20:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T18:21:00.000000Z,1.111328125,1.111328125,10.0,1.111328125
2015-08-14T18:22:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T18:23:00.000000Z,1.111328125,1.111328125,23.0,1.111328125
2015-08-14T18:24:00.000000Z,1.1123046875,1.111328125,18.0,1.111328125
2015-08-14T18:25:00.000000Z,1.1123046875,1.111328125,16.0,1.111328125
2015-08-14T18:26:00.000000Z,1.111328125,1.111328125,31.0,1.111328125
2015-08-14T18:27:00.000000Z,1.1123046875,1.111328125,53.0,1.111328125
2015-08-14T18:28:00.000000Z,1.1123046875,1.1123046875,20.0,1.1123046875
2015-08-14T18:29:00.000000Z,1.1123046875,1.1123046875,5.0,1.1123046875
2015-08-14T18:30:00.000000Z,1.1123046875,1.1123046875,77.0,1.1123046875
2015-08-14T18:31:00.000000Z,1.1123046875,1.1123046875,18.0,1.1123046875
2015-08-14T18:32:00.000000Z,1.1123046875,1.1123046875,20.0,1.1123046875
2015-08-14T18:33:00.000000Z,1.1123046875,1.1123046875,38.0,1.1123046875
2015-08-14T18:34:00.000000Z,1.1123046875,1.1123046875,15.0,1.1123046875
2015-08-14T18:35:00.000000Z,1.1123046875,1.111328125,27.0,1.111328125
2015-08-14T18:36:00.000000Z,1.1123046875,1.1123046875,26.0,1.1123046875
2015-08-14T18:37:00.000000Z,1.1123046875,1.1123046875,64.0,1.1123046875
2015-08-14T18:38:00.000000Z,1.1123046875,1.1123046875,21.0,1.1123046875
2015-08-14T18:39:00.000000Z,1.1123046875,1.1123046875,13.0,1.1123046875
2015-08-14T18:40:00.000000Z,1.1123046875,1.111328125,17.0,1.111328125
2015-08-14T18:41:00.000000Z,1.1123046875,1.1123046875,22.0,1.1123046875
2015-08-14T18:42:00.000000Z,1.1123046875,1.111328125,43.0,1.111328125
2015-08-14T18:43:00.000000Z,1.1123046875,1.111328125,8.0,1.111328125
2015-08-14T18:44:00.000000Z,1.1123046875,1.111328125,10.0,1.111328125
2015-08-14T18:45:00.000000Z,1.1123046875,1.111328125,30.0,1.111328125
2015-08-14T18:46:00.000000Z,1.111328125,1.111328125,14.0,1.111328125
2015-08-14T18:48:00.000000Z,1.111328125,1.111328125,1.0,1.111328125
2015-08-14T18:49:00.000000Z,1.1123046875,1.111328125,14.0,1.111328125
2015-08-14T18:50:00.000000Z,1.1123046875,1.111328125,11.0,1.111328125
2015-08-14T18:51:00.000000Z,1.111328125,1.111328125,8.0,1.111328125
2015-08-14T18:52:00.000000Z,1.1123046875,1.1123046875,19.0,1.1123046875
2015-08-14T18:53:00.000000Z,1.1123046875,1.1123046875,32.0,1.1123046875
2015-08-14T18:54:00.000000Z,1.1123046875,1.1123046875,15.0,1.1123046875
2015-08-14T18:55:00.000000Z,1.1123046875,1.111328125,17.0,1.111328125
2015-08-14T18:56:00.000000Z,1.1123046875,1.1123046875,24.0,1.1123046875
2015-08-14T18:57:00.000000Z,1.1123046875,1.1123046875,23.0,1.1123046875
2015-08-14T18:58:00.000000Z,1.1123046875,1.1123046875,9.0,1.1123046875
2015-08-14T18:59:00.000000Z,1.1123046875,1.111328125,68.0,1.111328125
2015-08-14T19:00:00.000000Z,1.1123046875,1.111328125,16.0,1.111328125
2015-08-14T19:01:00.000000Z,1.1123046875,1.111328125,6.0,1.111328125
2015-08-14T19:02:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T19:03:00.000000Z,1.111328125,1.111328125,37.0,1.111328125
2015-08-14T19:04:00.000000Z,1.111328125,1.111328125,40.0,1.111328125
2015-08-14T19:05:00.000000Z,1.111328125,1.111328125,14.0,1.111328125
2015-08-14T19:06:00.000000Z,1.111328125,1.111328125,17.0,1.111328125
2015-08-14T19:07:00.000000Z,1.111328125,1.111328125,23.0,1.111328125
2015-08-14T19:08:00.000000Z,1.111328125,1.111328125,25.0,1.111328125
2015-08-14T19:09:00.000000Z,1.111328125,1.111328125,21.0,1.111328125
2015-08-14T19:10:00.000000Z,1.111328125,1.111328125,18.0,1.111328125
2015-08-14T19:11:00.000000Z,1.111328125,1.111328125,38.0,1.111328125
2015-08-14T19:12:00.000000Z,1.111328125,1.111328125,36.0,1.111328125
2015-08-14T19:13:00.000000Z,1.111328125,1.111328125,32.0,1.111328125
2015-08-14T19:14:00.000000Z,1.111328125,1.111328125,18.0,1.111328125
2015-08-14T19:15:00.000000Z,1.111328125,1.111328125,22.0,1.111328125
2015-08-14T19:16:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T19:17:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T19:18:00.000000Z,1.111328125,1.111328125,36.0,1.111328125
2015-08-14T19:19:00.000000Z,1.111328125,1.111328125,25.0,1.111328125
2015-08-14T19:20:00.000000Z,1.111328125,1.111328125,8.0,1.111328125
2015-08-14T19:21:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T19:22:00.000000Z,1.111328125,1.111328125,29.0,1.111328125
2015-08-14T19:23:00.000000Z,1.111328125,1.111328125,22.0,1.111328125
2015-08-14T19:24:00.000000Z,1.111328125,1.111328125,6.0,1.111328125
2015-08-14T19:25:00.000000Z,1.111328125,1.111328125,11.0,1.111328125
2015-08-14T19:26:00.000000Z,1.111328125,1.111328125,4.0,1.111328125
2015-08-14T19:27:00.000000Z,1.111328125,1.111328125,21.0,1.111328125
2015-08-14T19:28:00.000000Z,1.111328125,1.111328125,28.0,1.111328125
2015-08-14T19:29:00.000000Z,1.111328125,1.111328125,23.0,1.111328125
2015-08-14T19:30:00.000000Z,1.111328125,1.111328125,21.0,1.111328125
2015-08-14T19:31:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T19:32:00.000000Z,1.111328125,1.111328125,47.0,1.111328125
2015-08-14T19:33:00.000000Z,1.1103515625,1.1103515625,59.0,1.1103515625
2015-08-14T19:34:00.000000Z,1.111328125,1.1103515625,105.0,1.111328125
2015-08-14T19:35:00.000000Z,1.1103515625,1.1103515625,44.0,1.1103515625
2015-08-14T19:36:00.000000Z,1.1103515625,1.1103515625,52.0,1.1103515625
2015-08-14T19:37:00.000000Z,1.1103515625,1.1103515625,38.0,1.1103515625
2015-08-14T19:38:00.000000Z,1.1103515625,1.1103515625,116.0,1.1103515625
2015-08-14T19:39:00.000000Z,1.1103515625,1.1103515625,35.0,1.1103515625
2015-08-14T19:40:00.000000Z,1.1103515625,1.1103515625,55.0,1.1103515625
2015-08-14T19:41:00.000000Z,1.1103515625,1.1103515625,6.0,1.1103515625
2015-08-14T19:42:00.000000Z,1.1103515625,1.1103515625,35.0,1.1103515625
2015-08-14T19:43:00.000000Z,1.1103515625,1.1103515625,34.0,1.1103515625
2015-08-14T19:44:00.000000Z,1.1103515625,1.1103515625,1.0,1.1103515625
2015-08-14T19:45:00.000000Z,1.1103515625,1.1103515625,49.0,1.1103515625
2015-08-14T19:46:00.000000Z,1.1103515625,1.1103515625,20.0,1.1103515625
2015-08-14T19:47:00.000000Z,1.1103515625,1.1103515625,13.0,1.1103515625
2015-08-14T19:48:00.000000Z,1.1103515625,1.1103515625,58.0,1.1103515625
2015-08-14T19:49:00.000000Z,1.1103515625,1.1103515625,42.0,1.1103515625
2015-08-14T19:50:00.000000Z,1.1103515625,1.1103515625,27.0,1.1103515625
2015-08-14T19:51:00.000000Z,1.111328125,1.1103515625,80.0,1.111328125
2015-08-14T19:52:00.000000Z,1.111328125,1.1103515625,6.0,1.111328125
2015-08-14T19:53:00.000000Z,1.111328125,1.111328125,40.0,1.111328125
2015-08-14T19:54:00.000000Z,1.111328125,1.1103515625,30.0,1.111328125
2015-08-14T19:55:00.000000Z,1.111328125,1.1103515625,22.0,1.111328125
2015-08-14T19:56:00.000000Z,1.111328125,1.1103515625,24.0,1.111328125
2015-08-14T19:57:00.000000Z,1.111328125,1.1103515625,3.0,1.111328125
2015-08-14T19:58:00.000000Z,1.111328125,1.1103515625,39.0,1.111328125
2015-08-14T19:59:00.000000Z,1.111328125,1.1103515625,61.0,1.111328125
2015-08-14T20:00:00.000000Z,1.111328125,1.1103515625,32.0,1.111328125
2015-08-14T20:01:00.000000Z,1.111328125,1.111328125,17.0,1.111328125
2015-08-14T20:02:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T20:03:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T20:04:00.000000Z,1.111328125,1.111328125,14.0,1.111328125
2015-08-14T20:05:00.000000Z,1.111328125,1.111328125,10.0,1.111328125
2015-08-14T20:06:00.000000Z,1.111328125,1.111328125,5.0,1.111328125
2015-08-14T20:07:00.000000Z,1.111328125,1.111328125,1.0,1.111328125
2015-08-14T20:08:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T20:09:00.000000Z,1.111328125,1.111328125,3.0,1.111328125
2015-08-14T20:10:00.000000Z,1.111328125,1.111328125,12.0,1.111328125
2015-08-14T20:11:00.000000Z,1.111328125,1.111328125,40.0,1.111328125
2015-08-14T20:12:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T20:13:00.000000Z,1.111328125,1.111328125,38.0,1.111328125
2015-08-14T20:14:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T20:15:00.000000Z,1.111328125,1.111328125,18.0,1.111328125
2015-08-14T20:16:00.000000Z,1.111328125,1.111328125,16.0,1.111328125
2015-08-14T20:17:00.000000Z,1.111328125,1.111328125,15.0,1.111328125
2015-08-14T20:18:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T20:19:00.000000Z,1.111328125,1.111328125,8.0,1.111328125
2015-08-14T20:20:00.000000Z,1.111328125,1.111328125,20.0,1.111328125
2015-08-14T20:21:00.000000Z,1.111328125,1.111328125,5.0,1.111328125
2015-08-14T20:22:00.000000Z,1.111328125,1.111328125,4.0,1.111328125
2015-08-14T20:23:00.000000Z,1.111328125,1.111328125,4.0,1.111328125
2015-08-14T20:24:00.000000Z,1.111328125,1.111328125,11.0,1.111328125
2015-08-14T20:25:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T20:26:00.000000Z,1.111328125,1.111328125,3.0,1.111328125
2015-08-14T20:27:00.000000Z,1.111328125,1.111328125,11.0,1.111328125
2015-08-14T20:28:00.000000Z,1.111328125,1.111328125,11.0,1.111328125
2015-08-14T20:29:00.000000Z,1.111328125,1.111328125,5.0,1.111328125
2015-08-14T20:30:00.000000Z,1.111328125,1.111328125,5.0,1.111328125
2015-08-14T20:32:00.000000Z,1.111328125,1.111328125,3.0,1.111328125
2015-08-14T20:33:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T20:34:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T20:35:00.000000Z,1.111328125,1.111328125,8.0,1.111328125
2015-08-14T20:36:00.000000Z,1.111328125,1.111328125,23.0,1.111328125
2015-08-14T20:37:00.000000Z,1.111328125,1.111328125,6.0,1.111328125
2015-08-14T20:38:00.000000Z,1.111328125,1.111328125,4.0,1.111328125
2015-08-14T20:39:00.000000Z,1.111328125,1.111328125,6.0,1.111328125
2015-08-14T20:40:00.000000Z,1.111328125,1.111328125,10.0,1.111328125
2015-08-14T20:41:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T20:42:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T20:43:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T20:44:00.000000Z,1.111328125,1.111328125,31.0,1.111328125
2015-08-14T20:45:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T20:46:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T20:47:00.000000Z,1.111328125,1.111328125,1.0,1.111328125
2015-08-14T20:48:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-14T20:50:00.000000Z,1.111328125,1.111328125,9.0,1.111328125
2015-08-14T20:51:00.000000Z,1.111328125,1.111328125,12.0,1.111328125
2015-08-14T20:52:00.000000Z,1.111328125,1.111328125,9.0,1.111328125
2015-08-14T20:53:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-14T20:54:00.000000Z,1.111328125,1.111328125,25.0,1.111328125
2015-08-14T20:55:00.000000Z,1.111328125,1.111328125,40.0,1.111328125
2015-08-14T20:56:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-14T20:57:00.000000Z,1.111328125,1.1103515625,33.0,1.111328125
2015-08-14T20:58:00.000000Z,1.111328125,1.1103515625,35.0,1.111328125
2015-08-14T20:59:00.000000Z,1.111328125,1.1103515625,16.0,1.111328125
2015-08-16T21:00:00.000000Z,1.1123046875,1.111328125,3.0,1.111328125
2015-08-16T21:01:00.000000Z,1.1123046875,1.111328125,2.0,1.111328125
2015-08-16T21:02:00.000000Z,1.1123046875,1.111328125,3.0,1.111328125
2015-08-16T21:10:00.000000Z,1.1123046875,1.111328125,6.0,1.111328125
2015-08-16T21:12:00.000000Z,1.1123046875,1.111328125,1.0,1.111328125
2015-08-16T21:14:00.000000Z,1.111328125,1.111328125,13.0,1.111328125
2015-08-16T21:16:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-16T21:17:00.000000Z,1.1123046875,1.111328125,5.0,1.111328125
2015-08-16T21:18:00.000000Z,1.1123046875,1.111328125,1.0,1.111328125
2015-08-16T21:19:00.000000Z,1.1123046875,1.111328125,3.0,1.111328125
2015-08-16T21:20:00.000000Z,1.1123046875,1.111328125,16.0,1.111328125
2015-08-16T21:21:00.000000Z,1.1123046875,1.111328125,1.0,1.111328125
2015-08-16T21:23:00.000000Z,1.1123046875,1.111328125,9.0,1.111328125
2015-08-16T21:24:00.000000Z,1.1123046875,1.111328125,9.0,1.111328125
2015-08-16T21:25:00.000000Z,1.111328125,1.1103515625,21.0,1.111328125
2015-08-16T21:26:00.000000Z,1.111328125,1.1103515625,1.0,1.111328125
2015-08-16T21:30:00.000000Z,1.111328125,1.111328125,6.0,1.111328125
2015-08-16T21:31:00.000000Z,1.111328125,1.111328125,18.0,1.111328125
2015-08-16T21:32:00.000000Z,1.111328125,1.111328125,11.0,1.111328125
2015-08-16T21:33:00.000000Z,1.111328125,1.1103515625,47.0,1.111328125
2015-08-16T21:35:00.000000Z,1.111328125,1.1103515625,7.0,1.111328125
2015-08-16T21:36:00.000000Z,1.111328125,1.1103515625,44.0,1.111328125
2015-08-16T21:37:00.000000Z,1.111328125,1.1103515625,5.0,1.111328125
2015-08-16T21:38:00.000000Z,1.111328125,1.1103515625,5.0,1.111328125
2015-08-16T21:39:00.000000Z,1.111328125,1.1103515625,3.0,1.111328125
2015-08-16T21:40:00.000000Z,1.111328125,1.1103515625,1.0,1.111328125
2015-08-16T21:42:00.000000Z,1.111328125,1.111328125,9.0,1.111328125
2015-08-16T21:43:00.000000Z,1.1123046875,1.111328125,54.0,1.111328125
2015-08-16T21:44:00.000000Z,1.1123046875,1.111328125,12.0,1.111328125
2015-08-16T21:45:00.000000Z,1.1123046875,1.111328125,5.0,1.111328125
2015-08-16T21:46:00.000000Z,1.1123046875,1.111328125,10.0,1.111328125
2015-08-16T21:47:00.000000Z,1.111328125,1.111328125,5.0,1.111328125
2015-08-16T21:48:00.000000Z,1.111328125,1.111328125,19.0,1.111328125
2015-08-16T21:49:00.000000Z,1.111328125,1.111328125,21.0,1.111328125
2015-08-16T21:50:00.000000Z,1.111328125,1.111328125,16.0,1.111328125
2015-08-16T21:51:00.000000Z,1.111328125,1.111328125,17.0,1.111328125
2015-08-16T21:52:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-16T21:57:00.000000Z,1.111328125,1.111328125,8.0,1.111328125
2015-08-16T21:58:00.000000Z,1.1123046875,1.111328125,7.0,1.111328125
2015-08-16T22:00:00.000000Z,1.111328125,1.111328125,17.0,1.111328125
2015-08-16T22:01:00.000000Z,1.111328125,1.111328125,24.0,1.111328125
2015-08-16T22:02:00.000000Z,1.111328125,1.111328125,11.0,1.111328125
2015-08-16T22:03:00.000000Z,1.111328125,1.111328125,15.0,1.111328125
2015-08-16T22:04:00.000000Z,1.111328125,1.111328125,4.0,1.111328125
2015-08-16T22:05:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-16T22:06:00.000000Z,1.111328125,1.111328125,8.0,1.111328125
2015-08-16T22:07:00.000000Z,1.111328125,1.111328125,6.0,1.111328125
2015-08-16T22:08:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-16T22:09:00.000000Z,1.111328125,1.111328125,24.0,1.111328125
2015-08-16T22:10:00.000000Z,1.111328125,1.111328125,3.0,1.111328125
2015-08-16T22:11:00.000000Z,1.111328125,1.111328125,7.0,1.111328125
2015-08-16T22:12:00.000000Z,1.111328125,1.111328125,17.0,1.111328125
2015-08-16T22:13:00.000000Z,1.111328125,1.111328125,2.0,1.111328125
2015-08-16T22:14:00.000000Z,1.111328125,1.111328125,20.0,1.111328125
2015-08-16T22:15:00.000000Z,1.111328125,1.111328125,30.0,1.111328125
2015-08-16T22:16:00.000000Z,1.111328125,1.111328125,21.0,1.111328125
2015-08-16T22:17:00.000000Z,1.111328125,1.1103515625,34.0,1.111328125
2015-08-16T22:18:00.000000Z,1.111328125,1.111328125,6.0,1.111328125
2015-08-16T22:19:00.000000Z,1.111328125,1.111328125,1.0,1.111328125
2015-08-16T22:21:00.000000Z,1.111328125,1.1103515625,14.0,1.111328125
2015-08-16T22:22:00.000000Z,1.1103515625,1.1103515625,17.0,1.1103515625
2015-08-16T22:23:00.000000Z,1.1103515625,1.1103515625,1.0,1.1103515625
2015-08-16T22:24:00.000000Z,1.111328125,1.1103515625,4.0,1.111328125
2015-08-16T22:25:00.000000Z,1.1103515625,1.1103515625,3.0,1.1103515625
2015-08-16T22:26:00.000000Z,1.1103515625,1.1103515625,4.0,1.1103515625
2015-08-16T22:27:00.000000Z,1.111328125,1.1103515625,1.0,1.111328125
2015-08-16T22:28:00.000000Z,1.1103515625,1.1103515625,6.0,1.1103515625
2015-08-16T22:29:00.000000Z,1.1103515625,1.1103515625,10.0,1.1103515625
2015-08-16T22:30:00.000000Z,1.1103515625,1.1103515625,13.0,1.1103515625
2015-08-16T22:31:00.000000Z,1.1103515625,1.1103515625,10.0,1.1103515625
2015-08-16T22:32:00.000000Z,1.1103515625,1.1103515625,7.0,1.1103515625
2015-08-16T22:35:00.000000Z,1.1103515625,1.1103515625,13.0,1.1103515625
2015-08-16T22:40:00.000000Z,1.111328125,1.1103515625,6.0,1.111328125
2015-08-16T22:41:00.000000Z,1.1103515625,1.1103515625,10.0,1.1103515625
2015-08-16T22:44:00.000000Z,1.111328125,1.1103515625,9.0,1.111328125
2015-08-16T22:48:00.000000Z,1.1103515625,1.1103515625,9.0,1.1103515625
2015-08-16T22:51:00.000000Z,1.1103515625,1.1103515625,1.0,1.1103515625
2015-08-16T22:53:00.000000Z,1.111328125,1.1103515625,11.0,1.111328125
2015-08-16T22:54:00.000000Z,1.1103515625,1.1103515625,11.0,1.1103515625
2015-08-16T22:55:00.000000Z,1.111328125,1.1103515625,15.0,1.111328125
2015-08-16T22:56:00.000000Z,1.111328125,1.1103515625,27.0,1.111328125
2015-08-16T22:57:00.000000Z,1.1103515625,1.1103515625,28.0,1.1103515625
2015-08-16T22:58:00.000000Z,1.1103515625,1.1103515625,22.0,1.1103515625
2015-08-16T22:59:00.000000Z,1.1103515625,1.1103515625,15.0,1.1103515625
2015-08-16T23:00:00.000000Z,1.1103515625,1.1103515625,10.0,1.1103515625
2015-08-16T23:01:00.000000Z,1.1103515625,1.1103515625,60.0,1.1103515625
2015-08-16T23:02:00.000000Z,1.1103515625,1.1103515625,48.0,1.1103515625
2015-08-16T23:03:00.000000Z,1.1103515625,1.109375,33.0,1.109375
2015-08-16T23:04:00.000000Z,1.1103515625,1.1103515625,42.0,1.1103515625
2015-08-16T23:05:00.000000Z,1.1103515625,1.1103515625,12.0,1.1103515625
2015-08-16T23:06:00.000000Z,1.1103515625,1.109375,35.0,1.109375
2015-08-16T23:07:00.000000Z,1.1103515625,1.109375,29.0,1.109375
2015-08-16T23:08:00.000000Z,1.109375,1.109375,34.0,1.109375
2015-08-16T23:09:00.000000Z,1.109375,1.109375,19.0,1.109375
2015-08-16T23:10:00.000000Z,1.109375,1.109375,37.0,1.109375
2015-08-16T23:11:00.000000Z,1.109375,1.109375,48.0,1.109375
2015-08-16T23:12:00.000000Z,1.109375,1.109375,3.0,1.109375
2015-08-16T23:13:00.000000Z,1.109375,1.109375,1.0,1.109375
2015-08-16T23:14:00.000000Z,1.1103515625,1.109375,9.0,1.109375
2015-08-16T23:15:00.000000Z,1.109375,1.109375,5.0,1.109375
2015-08-16T23:16:00.000000Z,1.109375,1.109375,2.0,1.109375
2015-08-16T23:17:00.000000Z,1.1103515625,1.109375,2.0,1.109375
2015-08-16T23:18:00.000000Z,1.1103515625,1.109375,7.0,1.109375
2015-08-16T23:19:00.000000Z,1.1103515625,1.1103515625,26.0,1.1103515625
2015-08-16T23:20:00.000000Z,1.1103515625,1.1103515625,17.0,1.1103515625
2015-08-16T23:21:00.000000Z,1.1103515625,1.1103515625,3.0,1.1103515625
2015-08-16T23:22:00.000000Z,1.1103515625,1.109375,1.0,1.109375
2015-08-16T23:24:00.000000Z,1.1103515625,1.1103515625,19.0,1.1103515625
2015-08-16T23:25:00.000000Z,1.1103515625,1.109375,8.0,1.109375
2015-08-16T23:26:00.000000Z,1.1103515625,1.1103515625,1.0,1.1103515625
2015-08-16T23:27:00.000000Z,1.1103515625,1.109375,5.0,1.109375
2015-08-16T23:29:00.000000Z,1.1103515625,1.109375,1.0,1.109375
2015-08-16T23:30:00.000000Z,1.1103515625,1.1103515625,4.0,1.1103515625
2015-08-16T23:32:00.000000Z,1.1103515625,1.109375,9.0,1.109375
2015-08-16T23:33:00.000000Z,1.1103515625,1.109375,7.0,1.109375
2015-08-16T23:34:00.000000Z,1.109375,1.109375,33.0,1.109375
2015-08-16T23:35:00.000000Z,1.109375,1.109375,26.0,1.109375
2015-08-16T23:36:00.000000Z,1.109375,1.109375,4.0,1.109375
2015-08-16T23:37:00.000000Z,1.109375,1.109375,9.0,1.109375
2015-08-16T23:38:00.000000Z,1.1103515625,1.109375,8.0,1.109375
2015-08-16T23:39:00.000000Z,1.109375,1.109375,8.0,1.109375
2015-08-16T23:40:00.000000Z,1.109375,1.109375,8.0,1.109375
2015-08-16T23:41:00.000000Z,1.109375,1.109375,9.0,1.109375
2015-08-16T23:42:00.000000Z,1.109375,1.109375,4.0,1.109375
2015-08-16T23:43:00.000000Z,1.109375,1.109375,3.0,1.109375
2015-08-16T23:44:00.000000Z,1.109375,1.109375,1.0,1.109375
2015-08-16T23:45:00.000000Z,1.109375,1.109375,4.0,1.109375
2015-08-16T23:46:00.000000Z,1.109375,1.109375,3.0,1.109375
2015-08-16T23:48:00.000000Z,1.109375,1.109375,6.0,1.109375
2015-08-16T23:49:00.000000Z,1.109375,1.109375,13.0,1.109375
2015-08-16T23:50:00.000000Z,1.109375,1.109375,13.0,1.109375
2015-08-16T23:51:00.000000Z,1.109375,1.109375,26.0,1.109375
2015-08-16T23:52:00.000000Z,1.109375,1.109375,2.0,1.109375
2015-08-16T23:53:00.000000Z,1.109375,1.109375,13.0,1.109375
2015-08-16T23:54:00.000000Z,1.109375,1.109375,10.0,1.109375
2015-08-16T23:55:00.000000Z,1.109375,1.109375,5.0,1.109375
2015-08-16T23:56:00.000000Z,1.109375,1.109375,9.0,1.109375
2015-08-16T23:57:00.000000Z,1.109375,1.109375,10.0,1.109375
2015-08-16T23:58:00.000000Z,1.109375,1.109375,7.0,1.109375
2015-08-16T23:59:00.000000Z,1.109375,1.109375,33.0,1.109375
2015-08-17T00:00:00.000000Z,1.109375,1.109375,18.0,1.109375
