time,closeAsk,closeBid,volume,BNP.USDSAR - USD/SAR_x
2015-07-13T12:17:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:18:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T12:19:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:20:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:21:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:22:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:23:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:24:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:25:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:26:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:27:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:28:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T12:29:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:30:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:31:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:32:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:33:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:34:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:35:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:36:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:37:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:38:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:39:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:40:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:41:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:42:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:43:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:44:00.000000Z,3.751953125,3.75,4.0,3.7509765625
2015-07-13T12:45:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:46:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T12:47:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:48:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T12:49:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:50:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:51:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T12:52:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:53:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T12:54:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T12:55:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:56:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:57:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:58:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T12:59:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:00:00.000000Z,3.751953125,3.75,10.0,3.7509765625
2015-07-13T13:01:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:02:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:03:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:04:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T13:05:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:06:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:07:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:08:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:09:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T13:10:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:11:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:12:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T13:13:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:14:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:15:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:16:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T13:17:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:18:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:19:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:20:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:21:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:22:00.000000Z,3.751953125,3.75,4.0,3.7509765625
2015-07-13T13:23:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T13:24:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:25:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:26:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:27:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:28:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:29:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:30:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:31:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:32:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:33:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:34:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:35:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:36:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T13:37:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:38:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:39:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:40:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:41:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:42:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:43:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:44:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:45:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:46:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:47:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:48:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:49:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:50:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T13:51:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:52:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T13:53:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T13:54:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:55:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:56:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:57:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T13:58:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T13:59:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:00:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:01:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:02:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:03:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T14:04:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:05:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:06:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:07:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:08:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:09:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:10:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:11:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:12:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:13:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:14:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:15:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:16:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:17:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T14:18:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:19:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T14:20:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:21:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:22:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T14:23:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T14:24:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:25:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:26:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:27:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T14:28:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:29:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:30:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:31:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:32:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:33:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:34:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:35:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:36:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:37:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:38:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:39:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:40:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:41:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:42:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:43:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:44:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:45:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T14:46:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:47:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:48:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:49:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:50:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:51:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:52:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:53:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:54:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T14:55:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:56:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T14:57:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T14:58:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T14:59:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:00:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:01:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:02:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:03:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:04:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:05:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:06:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:07:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:08:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:09:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:10:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:11:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:12:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:13:00.000000Z,3.751953125,3.75,4.0,3.7509765625
2015-07-13T15:14:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:15:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:16:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:17:00.000000Z,3.751953125,3.75,3.0,3.7509765625
2015-07-13T15:18:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:19:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:20:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:21:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:22:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:23:00.000000Z,3.751953125,3.75,3.0,3.7509765625
2015-07-13T15:24:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:25:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:26:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:27:00.000000Z,3.751953125,3.75,4.0,3.7509765625
2015-07-13T15:28:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:29:00.000000Z,3.751953125,3.75,4.0,3.7509765625
2015-07-13T15:30:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T15:31:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:32:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T15:33:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:34:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:35:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:36:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:37:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:38:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:39:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:40:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:41:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:42:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:43:00.000000Z,3.751953125,3.75,5.0,3.7509765625
2015-07-13T15:44:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:45:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T15:46:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:47:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:48:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:49:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:50:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:51:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:52:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T15:53:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:54:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:55:00.000000Z,3.751953125,3.75,10.0,3.7509765625
2015-07-13T15:56:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:57:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:58:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T15:59:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:00:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T16:01:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:02:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:03:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:04:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:05:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T16:06:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:07:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:08:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:09:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:10:00.000000Z,3.751953125,3.748046875,6.0,3.75
2015-07-13T16:11:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:12:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T16:13:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:14:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:15:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:16:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:17:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:18:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:19:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:20:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T16:21:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:22:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:23:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:24:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T16:25:00.000000Z,3.751953125,3.75,13.0,3.7509765625
2015-07-13T16:26:00.000000Z,3.751953125,3.748046875,10.0,3.75
2015-07-13T16:27:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:28:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:29:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:30:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:31:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:32:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:33:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:34:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:35:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:36:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:37:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T16:38:00.000000Z,3.751953125,3.748046875,12.0,3.75
2015-07-13T16:39:00.000000Z,3.751953125,3.75,11.0,3.7509765625
2015-07-13T16:40:00.000000Z,3.751953125,3.748046875,12.0,3.75
2015-07-13T16:41:00.000000Z,3.751953125,3.748046875,14.0,3.75
2015-07-13T16:42:00.000000Z,3.751953125,3.748046875,10.0,3.75
2015-07-13T16:43:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T16:44:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:45:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T16:46:00.000000Z,3.751953125,3.748046875,12.0,3.75
2015-07-13T16:47:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T16:48:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:49:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:50:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:51:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:52:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:53:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T16:54:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:55:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T16:56:00.000000Z,3.751953125,3.75,12.0,3.7509765625
2015-07-13T16:57:00.000000Z,3.751953125,3.748046875,11.0,3.75
2015-07-13T16:58:00.000000Z,3.751953125,3.748046875,6.0,3.75
2015-07-13T16:59:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T17:00:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:01:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:02:00.000000Z,3.751953125,3.748046875,7.0,3.75
2015-07-13T17:03:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:04:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:05:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T17:06:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:07:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T17:08:00.000000Z,3.751953125,3.748046875,11.0,3.75
2015-07-13T17:09:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T17:10:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:11:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:12:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:13:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:14:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:15:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:16:00.000000Z,3.751953125,3.748046875,10.0,3.75
2015-07-13T17:17:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:18:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:19:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T17:20:00.000000Z,3.751953125,3.75,9.0,3.7509765625
2015-07-13T17:21:00.000000Z,3.751953125,3.75,11.0,3.7509765625
2015-07-13T17:22:00.000000Z,3.751953125,3.748046875,12.0,3.75
2015-07-13T17:23:00.000000Z,3.751953125,3.748046875,10.0,3.75
2015-07-13T17:24:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T17:25:00.000000Z,3.751953125,3.748046875,10.0,3.75
2015-07-13T17:26:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:27:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:28:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T17:29:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T17:30:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:31:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:32:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:33:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:34:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:35:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:36:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:37:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:38:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:39:00.000000Z,3.751953125,3.75,14.0,3.7509765625
2015-07-13T17:40:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T17:41:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:42:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:43:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:44:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:45:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:46:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:47:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:48:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T17:49:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T17:50:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T17:51:00.000000Z,3.751953125,3.75,8.0,3.7509765625
2015-07-13T17:52:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T17:53:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T17:54:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:55:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T17:56:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T17:57:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T17:58:00.000000Z,3.751953125,3.748046875,8.0,3.75
2015-07-13T17:59:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T18:00:00.000000Z,3.751953125,3.748046875,11.0,3.75
2015-07-13T18:01:00.000000Z,3.751953125,3.75,11.0,3.7509765625
2015-07-13T18:02:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T18:03:00.000000Z,3.751953125,3.748046875,7.0,3.75
2015-07-13T18:04:00.000000Z,3.751953125,3.75,6.0,3.7509765625
2015-07-13T18:05:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T18:06:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T18:07:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T18:08:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T18:09:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T18:10:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T18:11:00.000000Z,3.751953125,3.748046875,7.0,3.75
2015-07-13T18:12:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T18:13:00.000000Z,3.751953125,3.75,7.0,3.7509765625
2015-07-13T18:14:00.000000Z,3.751953125,3.748046875,9.0,3.75
2015-07-13T18:15:00.000000Z,3.751953125,3.75,8.0,3.7509765625
