time,closeAsk,closeBid,volume,BNP.USDCNH - USD/CNH_x
2015-08-05T09:29:00.000000Z,6.21875,6.21875,34.0,6.21875
2015-08-05T09:30:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T09:31:00.000000Z,6.21875,6.21875,82.0,6.21875
2015-08-05T09:32:00.000000Z,6.21875,6.21875,20.0,6.21875
2015-08-05T09:33:00.000000Z,6.21875,6.21875,26.0,6.21875
2015-08-05T09:34:00.000000Z,6.21875,6.21875,24.0,6.21875
2015-08-05T09:35:00.000000Z,6.21875,6.21875,40.0,6.21875
2015-08-05T09:36:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T09:37:00.000000Z,6.21875,6.21875,44.0,6.21875
2015-08-05T09:38:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T09:39:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T09:40:00.000000Z,6.21875,6.21875,21.0,6.21875
2015-08-05T09:41:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T09:42:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T09:43:00.000000Z,6.21875,6.21875,35.0,6.21875
2015-08-05T09:44:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T09:46:00.000000Z,6.21875,6.21875,41.0,6.21875
2015-08-05T09:47:00.000000Z,6.21875,6.21875,32.0,6.21875
2015-08-05T09:48:00.000000Z,6.21875,6.21875,40.0,6.21875
2015-08-05T09:49:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T09:50:00.000000Z,6.21875,6.21875,32.0,6.21875
2015-08-05T09:51:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T09:52:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T09:54:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T09:55:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T09:56:00.000000Z,6.21875,6.21875,125.0,6.21875
2015-08-05T09:57:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T09:58:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T09:59:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T10:00:00.000000Z,6.21875,6.21875,35.0,6.21875
2015-08-05T10:01:00.000000Z,6.21875,6.21875,75.0,6.21875
2015-08-05T10:02:00.000000Z,6.21875,6.21875,56.0,6.21875
2015-08-05T10:03:00.000000Z,6.21875,6.21875,23.0,6.21875
2015-08-05T10:04:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T10:06:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T10:08:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T10:09:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:10:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T10:11:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T10:14:00.000000Z,6.21875,6.21875,31.0,6.21875
2015-08-05T10:15:00.000000Z,6.21875,6.21875,14.0,6.21875
2015-08-05T10:16:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T10:17:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T10:18:00.000000Z,6.21875,6.21875,27.0,6.21875
2015-08-05T10:19:00.000000Z,6.21875,6.21875,21.0,6.21875
2015-08-05T10:20:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T10:21:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T10:22:00.000000Z,6.21875,6.21875,37.0,6.21875
2015-08-05T10:23:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T10:24:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T10:25:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:26:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T10:27:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T10:28:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:29:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:30:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T10:33:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T10:34:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T10:36:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:38:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:39:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T10:40:00.000000Z,6.21875,6.21875,41.0,6.21875
2015-08-05T10:41:00.000000Z,6.21875,6.21875,18.0,6.21875
2015-08-05T10:42:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T10:43:00.000000Z,6.21875,6.21875,18.0,6.21875
2015-08-05T10:44:00.000000Z,6.21875,6.21875,27.0,6.21875
2015-08-05T10:45:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T10:46:00.000000Z,6.21875,6.21875,14.0,6.21875
2015-08-05T10:47:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T10:48:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:49:00.000000Z,6.21875,6.21875,29.0,6.21875
2015-08-05T10:50:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T10:51:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T10:52:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T10:53:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T10:54:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T10:55:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T10:56:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T10:57:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T10:59:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T11:00:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T11:01:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T11:02:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:05:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:06:00.000000Z,6.21875,6.21875,25.0,6.21875
2015-08-05T11:07:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T11:08:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T11:09:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:10:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:11:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:12:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T11:13:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T11:15:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T11:16:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T11:17:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:18:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:20:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:21:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:24:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:26:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T11:27:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T11:28:00.000000Z,6.21875,6.21875,30.0,6.21875
2015-08-05T11:29:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:30:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:31:00.000000Z,6.21875,6.21875,16.0,6.21875
2015-08-05T11:32:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T11:33:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T11:34:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T11:35:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T11:36:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T11:37:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T11:38:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:39:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:40:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:42:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:43:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:44:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:45:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T11:46:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T11:47:00.000000Z,6.21875,6.21875,20.0,6.21875
2015-08-05T11:48:00.000000Z,6.21875,6.21875,21.0,6.21875
2015-08-05T11:49:00.000000Z,6.21875,6.21875,24.0,6.21875
2015-08-05T11:50:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T11:52:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T11:54:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:55:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T11:56:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:57:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T11:58:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T11:59:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T12:00:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T12:01:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T12:02:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T12:03:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T12:04:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T12:05:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T12:06:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T12:07:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T12:08:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T12:09:00.000000Z,6.21875,6.21875,113.0,6.21875
2015-08-05T12:10:00.000000Z,6.21875,6.21875,21.0,6.21875
2015-08-05T12:11:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T12:12:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T12:13:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T12:14:00.000000Z,6.21875,6.21875,40.0,6.21875
2015-08-05T12:15:00.000000Z,6.21875,6.21875,412.0,6.21875
2015-08-05T12:16:00.000000Z,6.21875,6.21875,82.0,6.21875
2015-08-05T12:17:00.000000Z,6.21875,6.21875,38.0,6.21875
2015-08-05T12:18:00.000000Z,6.21875,6.21875,27.0,6.21875
2015-08-05T12:19:00.000000Z,6.21875,6.21875,28.0,6.21875
2015-08-05T12:20:00.000000Z,6.21875,6.21875,103.0,6.21875
2015-08-05T12:21:00.000000Z,6.21875,6.21875,47.0,6.21875
2015-08-05T12:22:00.000000Z,6.21875,6.21875,29.0,6.21875
2015-08-05T12:23:00.000000Z,6.21875,6.21875,35.0,6.21875
2015-08-05T12:24:00.000000Z,6.21875,6.21875,16.0,6.21875
2015-08-05T12:25:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T12:26:00.000000Z,6.21875,6.21875,14.0,6.21875
2015-08-05T12:27:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T12:28:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T12:29:00.000000Z,6.21875,6.21875,19.0,6.21875
2015-08-05T12:30:00.000000Z,6.21875,6.21875,46.0,6.21875
2015-08-05T12:31:00.000000Z,6.21875,6.21875,81.0,6.21875
2015-08-05T12:32:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T12:33:00.000000Z,6.21875,6.21875,20.0,6.21875
2015-08-05T12:34:00.000000Z,6.21875,6.21875,37.0,6.21875
2015-08-05T12:35:00.000000Z,6.21875,6.21875,42.0,6.21875
2015-08-05T12:36:00.000000Z,6.21875,6.21875,32.0,6.21875
2015-08-05T12:37:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T12:38:00.000000Z,6.21875,6.21875,17.0,6.21875
2015-08-05T12:39:00.000000Z,6.21875,6.21875,19.0,6.21875
2015-08-05T12:40:00.000000Z,6.21875,6.21875,29.0,6.21875
2015-08-05T12:41:00.000000Z,6.21875,6.21875,15.0,6.21875
2015-08-05T12:42:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T12:43:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T12:44:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T12:45:00.000000Z,6.21875,6.21875,39.0,6.21875
2015-08-05T12:46:00.000000Z,6.21875,6.21875,28.0,6.21875
2015-08-05T12:47:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T12:48:00.000000Z,6.21875,6.21875,18.0,6.21875
2015-08-05T12:49:00.000000Z,6.21875,6.21875,16.0,6.21875
2015-08-05T12:50:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T12:51:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T12:52:00.000000Z,6.21875,6.21875,36.0,6.21875
2015-08-05T12:53:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T12:54:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T12:55:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T12:56:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T12:57:00.000000Z,6.21875,6.21875,17.0,6.21875
2015-08-05T12:58:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T12:59:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T13:00:00.000000Z,6.21875,6.21875,18.0,6.21875
2015-08-05T13:01:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T13:02:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T13:04:00.000000Z,6.21875,6.21875,45.0,6.21875
2015-08-05T13:05:00.000000Z,6.21875,6.21875,47.0,6.21875
2015-08-05T13:06:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T13:07:00.000000Z,6.21875,6.21875,34.0,6.21875
2015-08-05T13:08:00.000000Z,6.21875,6.21875,25.0,6.21875
2015-08-05T13:09:00.000000Z,6.21875,6.21875,24.0,6.21875
2015-08-05T13:10:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T13:11:00.000000Z,6.21875,6.21875,17.0,6.21875
2015-08-05T13:12:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T13:13:00.000000Z,6.21875,6.21875,23.0,6.21875
2015-08-05T13:14:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T13:15:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T13:16:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T13:17:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T13:18:00.000000Z,6.21875,6.21875,15.0,6.21875
2015-08-05T13:19:00.000000Z,6.21875,6.21875,27.0,6.21875
2015-08-05T13:20:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T13:21:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T13:22:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T13:23:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T13:24:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T13:25:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T13:26:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T13:27:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T13:28:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T13:29:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T13:30:00.000000Z,6.21875,6.21875,23.0,6.21875
2015-08-05T13:31:00.000000Z,6.21875,6.21875,19.0,6.21875
2015-08-05T13:32:00.000000Z,6.21875,6.21875,19.0,6.21875
2015-08-05T13:33:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T13:34:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T13:35:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T13:36:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T13:37:00.000000Z,6.21875,6.21875,25.0,6.21875
2015-08-05T13:38:00.000000Z,6.21875,6.21875,66.0,6.21875
2015-08-05T13:39:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T13:40:00.000000Z,6.21875,6.21875,24.0,6.21875
2015-08-05T13:41:00.000000Z,6.21875,6.21875,27.0,6.21875
2015-08-05T13:42:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T13:43:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T13:44:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T13:45:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T13:46:00.000000Z,6.21875,6.21875,29.0,6.21875
2015-08-05T13:47:00.000000Z,6.21875,6.21875,35.0,6.21875
2015-08-05T13:48:00.000000Z,6.21875,6.21875,30.0,6.21875
2015-08-05T13:49:00.000000Z,6.21875,6.21875,66.0,6.21875
2015-08-05T13:50:00.000000Z,6.21875,6.21875,19.0,6.21875
2015-08-05T13:51:00.000000Z,6.21875,6.21875,25.0,6.21875
2015-08-05T13:52:00.000000Z,6.21875,6.21875,36.0,6.21875
2015-08-05T13:53:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T13:54:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T13:55:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T13:56:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T13:57:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T13:58:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T13:59:00.000000Z,6.21875,6.21875,43.0,6.21875
2015-08-05T14:00:00.000000Z,6.21875,6.21875,114.0,6.21875
2015-08-05T14:01:00.000000Z,6.21875,6.21875,33.0,6.21875
2015-08-05T14:02:00.000000Z,6.21875,6.21875,38.0,6.21875
2015-08-05T14:03:00.000000Z,6.21875,6.21875,39.0,6.21875
2015-08-05T14:04:00.000000Z,6.21875,6.21875,18.0,6.21875
2015-08-05T14:05:00.000000Z,6.21875,6.21875,16.0,6.21875
2015-08-05T14:06:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T14:07:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T14:08:00.000000Z,6.21875,6.21875,20.0,6.21875
2015-08-05T14:09:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T14:10:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T14:11:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T14:12:00.000000Z,6.21875,6.21875,17.0,6.21875
2015-08-05T14:13:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T14:14:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T14:15:00.000000Z,6.21875,6.21875,14.0,6.21875
2015-08-05T14:16:00.000000Z,6.21875,6.21875,12.0,6.21875
2015-08-05T14:17:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T14:18:00.000000Z,6.21875,6.21875,75.0,6.21875
2015-08-05T14:19:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T14:20:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T14:21:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T14:22:00.000000Z,6.21875,6.21875,24.0,6.21875
2015-08-05T14:23:00.000000Z,6.21875,6.21875,16.0,6.21875
2015-08-05T14:24:00.000000Z,6.21875,6.21875,50.0,6.21875
2015-08-05T14:25:00.000000Z,6.21875,6.21875,15.0,6.21875
2015-08-05T14:26:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T14:27:00.000000Z,6.21875,6.21875,37.0,6.21875
2015-08-05T14:28:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T14:29:00.000000Z,6.21875,6.21875,169.0,6.21875
2015-08-05T14:30:00.000000Z,6.21875,6.21875,113.0,6.21875
2015-08-05T14:31:00.000000Z,6.21875,6.21875,74.0,6.21875
2015-08-05T14:32:00.000000Z,6.21875,6.21875,60.0,6.21875
2015-08-05T14:33:00.000000Z,6.21875,6.21875,45.0,6.21875
2015-08-05T14:34:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T14:35:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T14:36:00.000000Z,6.21875,6.21875,21.0,6.21875
2015-08-05T14:37:00.000000Z,6.21875,6.21875,15.0,6.21875
2015-08-05T14:38:00.000000Z,6.21875,6.21875,20.0,6.21875
2015-08-05T14:39:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T14:40:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T14:41:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T14:42:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T14:45:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T14:46:00.000000Z,6.21875,6.21875,28.0,6.21875
2015-08-05T14:47:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T14:48:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T14:49:00.000000Z,6.21875,6.21875,40.0,6.21875
2015-08-05T14:50:00.000000Z,6.21875,6.21875,20.0,6.21875
2015-08-05T14:51:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T14:52:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T14:53:00.000000Z,6.21875,6.21875,38.0,6.21875
2015-08-05T14:54:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T14:55:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T14:56:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T14:57:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T14:58:00.000000Z,6.21875,6.21875,21.0,6.21875
2015-08-05T14:59:00.000000Z,6.21875,6.21875,53.0,6.21875
2015-08-05T15:00:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T15:01:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T15:02:00.000000Z,6.21875,6.21875,21.0,6.21875
2015-08-05T15:03:00.000000Z,6.21875,6.21875,19.0,6.21875
2015-08-05T15:04:00.000000Z,6.21875,6.21875,38.0,6.21875
2015-08-05T15:05:00.000000Z,6.21875,6.21875,33.0,6.21875
2015-08-05T15:06:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T15:07:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:09:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T15:10:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T15:11:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:13:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T15:14:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:15:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T15:16:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T15:17:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T15:18:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T15:19:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T15:21:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T15:22:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T15:23:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T15:24:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T15:25:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T15:26:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:28:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T15:29:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T15:30:00.000000Z,6.21875,6.21875,10.0,6.21875
2015-08-05T15:32:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:33:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T15:34:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T15:35:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:36:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T15:39:00.000000Z,6.21875,6.21875,15.0,6.21875
2015-08-05T15:40:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:41:00.000000Z,6.21875,6.21875,77.0,6.21875
2015-08-05T15:42:00.000000Z,6.21875,6.21875,325.0,6.21875
2015-08-05T15:43:00.000000Z,6.21875,6.21875,204.0,6.21875
2015-08-05T15:44:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T15:45:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:46:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:47:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T15:49:00.000000Z,6.21875,6.21875,11.0,6.21875
2015-08-05T15:51:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T15:52:00.000000Z,6.21875,6.21875,20.0,6.21875
2015-08-05T15:53:00.000000Z,6.21875,6.21875,13.0,6.21875
2015-08-05T15:54:00.000000Z,6.21875,6.21875,2.0,6.21875
2015-08-05T15:55:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T15:56:00.000000Z,6.21875,6.21875,22.0,6.21875
2015-08-05T15:57:00.000000Z,6.21875,6.21875,23.0,6.21875
2015-08-05T15:58:00.000000Z,6.21875,6.21875,15.0,6.21875
2015-08-05T15:59:00.000000Z,6.21875,6.21875,19.0,6.21875
2015-08-05T16:00:00.000000Z,6.21875,6.21875,4.0,6.21875
2015-08-05T16:01:00.000000Z,6.21875,6.21875,18.0,6.21875
2015-08-05T16:02:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T16:03:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T16:09:00.000000Z,6.21875,6.21875,8.0,6.21875
2015-08-05T16:11:00.000000Z,6.21875,6.21875,18.0,6.21875
2015-08-05T16:12:00.000000Z,6.21875,6.21875,23.0,6.21875
2015-08-05T16:13:00.000000Z,6.21875,6.21875,9.0,6.21875
2015-08-05T16:14:00.000000Z,6.21875,6.21875,14.0,6.21875
2015-08-05T16:15:00.000000Z,6.21875,6.21875,16.0,6.21875
2015-08-05T16:16:00.000000Z,6.21875,6.21875,34.0,6.21875
2015-08-05T16:17:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T16:18:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T16:19:00.000000Z,6.21875,6.21875,1.0,6.21875
2015-08-05T16:20:00.000000Z,6.21875,6.21875,3.0,6.21875
2015-08-05T16:21:00.000000Z,6.21875,6.21875,5.0,6.21875
2015-08-05T16:22:00.000000Z,6.21875,6.21875,7.0,6.21875
2015-08-05T16:23:00.000000Z,6.21875,6.21875,6.0,6.21875
2015-08-05T16:24:00.000000Z,6.21875,6.21875,1.0,6.21875
