time,closeAsk,closeBid,volume,BNP.USDCZK - USD/CZK_x
2015-08-17T00:53:00.000000Z,24.390625,24.328125,35.0,24.359375
2015-08-17T00:54:00.000000Z,24.390625,24.328125,75.0,24.359375
2015-08-17T00:55:00.000000Z,24.390625,24.328125,33.0,24.359375
2015-08-17T00:56:00.000000Z,24.390625,24.328125,42.0,24.359375
2015-08-17T00:57:00.000000Z,24.390625,24.328125,13.0,24.359375
2015-08-17T00:58:00.000000Z,24.390625,24.328125,6.0,24.359375
2015-08-17T00:59:00.000000Z,24.390625,24.328125,15.0,24.359375
2015-08-17T01:00:00.000000Z,24.390625,24.328125,48.0,24.359375
2015-08-17T01:01:00.000000Z,24.390625,24.328125,10.0,24.359375
2015-08-17T01:02:00.000000Z,24.390625,24.328125,12.0,24.359375
2015-08-17T01:03:00.000000Z,24.390625,24.328125,26.0,24.359375
2015-08-17T01:04:00.000000Z,24.390625,24.328125,32.0,24.359375
2015-08-17T01:05:00.000000Z,24.390625,24.328125,31.0,24.359375
2015-08-17T01:06:00.000000Z,24.390625,24.328125,8.0,24.359375
2015-08-17T01:07:00.000000Z,24.390625,24.328125,30.0,24.359375
2015-08-17T01:08:00.000000Z,24.390625,24.328125,6.0,24.359375
2015-08-17T01:09:00.000000Z,24.375,24.328125,18.0,24.34375
2015-08-17T01:10:00.000000Z,24.375,24.328125,10.0,24.34375
2015-08-17T01:11:00.000000Z,24.375,24.328125,18.0,24.34375
2015-08-17T01:12:00.000000Z,24.375,24.328125,13.0,24.34375
2015-08-17T01:13:00.000000Z,24.375,24.328125,5.0,24.34375
2015-08-17T01:14:00.000000Z,24.375,24.328125,24.0,24.34375
2015-08-17T01:15:00.000000Z,24.375,24.328125,33.0,24.34375
2015-08-17T01:16:00.000000Z,24.375,24.328125,64.0,24.34375
2015-08-17T01:17:00.000000Z,24.375,24.328125,21.0,24.34375
2015-08-17T01:18:00.000000Z,24.375,24.328125,41.0,24.34375
2015-08-17T01:19:00.000000Z,24.375,24.328125,30.0,24.34375
2015-08-17T01:20:00.000000Z,24.375,24.328125,30.0,24.34375
2015-08-17T01:21:00.000000Z,24.375,24.328125,42.0,24.34375
2015-08-17T01:22:00.000000Z,24.375,24.328125,69.0,24.34375
2015-08-17T01:23:00.000000Z,24.375,24.328125,8.0,24.34375
2015-08-17T01:24:00.000000Z,24.375,24.328125,1.0,24.34375
2015-08-17T01:25:00.000000Z,24.375,24.328125,2.0,24.34375
2015-08-17T01:26:00.000000Z,24.390625,24.328125,62.0,24.359375
2015-08-17T01:27:00.000000Z,24.390625,24.328125,29.0,24.359375
2015-08-17T01:28:00.000000Z,24.390625,24.328125,46.0,24.359375
2015-08-17T01:29:00.000000Z,24.390625,24.328125,25.0,24.359375
2015-08-17T01:30:00.000000Z,24.390625,24.328125,19.0,24.359375
2015-08-17T01:31:00.000000Z,24.390625,24.328125,5.0,24.359375
2015-08-17T01:32:00.000000Z,24.390625,24.328125,2.0,24.359375
2015-08-17T01:33:00.000000Z,24.390625,24.328125,18.0,24.359375
2015-08-17T01:34:00.000000Z,24.375,24.328125,33.0,24.34375
2015-08-17T01:35:00.000000Z,24.390625,24.328125,40.0,24.359375
2015-08-17T01:36:00.000000Z,24.390625,24.328125,21.0,24.359375
2015-08-17T01:37:00.000000Z,24.390625,24.328125,3.0,24.359375
2015-08-17T01:38:00.000000Z,24.390625,24.328125,14.0,24.359375
2015-08-17T01:39:00.000000Z,24.390625,24.328125,13.0,24.359375
2015-08-17T01:40:00.000000Z,24.375,24.328125,30.0,24.34375
2015-08-17T01:41:00.000000Z,24.390625,24.328125,34.0,24.359375
2015-08-17T01:42:00.000000Z,24.390625,24.328125,42.0,24.359375
2015-08-17T01:43:00.000000Z,24.375,24.328125,46.0,24.34375
2015-08-17T01:44:00.000000Z,24.390625,24.328125,35.0,24.359375
2015-08-17T01:45:00.000000Z,24.390625,24.328125,46.0,24.359375
2015-08-17T01:46:00.000000Z,24.375,24.328125,22.0,24.34375
2015-08-17T01:47:00.000000Z,24.375,24.328125,15.0,24.34375
2015-08-17T01:48:00.000000Z,24.375,24.328125,32.0,24.34375
2015-08-17T01:49:00.000000Z,24.375,24.328125,15.0,24.34375
2015-08-17T01:50:00.000000Z,24.375,24.328125,13.0,24.34375
2015-08-17T01:51:00.000000Z,24.375,24.328125,29.0,24.34375
2015-08-17T01:52:00.000000Z,24.375,24.328125,36.0,24.34375
2015-08-17T01:53:00.000000Z,24.375,24.328125,2.0,24.34375
2015-08-17T01:54:00.000000Z,24.375,24.328125,5.0,24.34375
2015-08-17T01:55:00.000000Z,24.375,24.328125,41.0,24.34375
2015-08-17T01:56:00.000000Z,24.375,24.328125,25.0,24.34375
2015-08-17T01:57:00.000000Z,24.375,24.328125,13.0,24.34375
2015-08-17T01:58:00.000000Z,24.375,24.328125,26.0,24.34375
2015-08-17T01:59:00.000000Z,24.390625,24.328125,54.0,24.359375
2015-08-17T02:00:00.000000Z,24.375,24.328125,24.0,24.34375
2015-08-17T02:01:00.000000Z,24.375,24.328125,18.0,24.34375
2015-08-17T02:02:00.000000Z,24.375,24.328125,5.0,24.34375
2015-08-17T02:03:00.000000Z,24.375,24.328125,8.0,24.34375
2015-08-17T02:04:00.000000Z,24.375,24.328125,2.0,24.34375
2015-08-17T02:05:00.000000Z,24.390625,24.328125,14.0,24.359375
2015-08-17T02:06:00.000000Z,24.390625,24.328125,6.0,24.359375
2015-08-17T02:07:00.000000Z,24.390625,24.328125,4.0,24.359375
2015-08-17T02:08:00.000000Z,24.390625,24.328125,28.0,24.359375
2015-08-17T02:09:00.000000Z,24.390625,24.328125,15.0,24.359375
2015-08-17T02:10:00.000000Z,24.390625,24.328125,13.0,24.359375
2015-08-17T02:11:00.000000Z,24.390625,24.328125,26.0,24.359375
2015-08-17T02:12:00.000000Z,24.390625,24.328125,8.0,24.359375
2015-08-17T02:13:00.000000Z,24.390625,24.328125,3.0,24.359375
2015-08-17T02:14:00.000000Z,24.390625,24.328125,13.0,24.359375
2015-08-17T02:15:00.000000Z,24.390625,24.328125,26.0,24.359375
2015-08-17T02:16:00.000000Z,24.390625,24.328125,24.0,24.359375
2015-08-17T02:17:00.000000Z,24.390625,24.328125,12.0,24.359375
2015-08-17T02:18:00.000000Z,24.390625,24.328125,7.0,24.359375
2015-08-17T02:19:00.000000Z,24.390625,24.328125,15.0,24.359375
2015-08-17T02:20:00.000000Z,24.390625,24.328125,25.0,24.359375
2015-08-17T02:21:00.000000Z,24.390625,24.328125,4.0,24.359375
2015-08-17T02:22:00.000000Z,24.390625,24.328125,18.0,24.359375
2015-08-17T02:23:00.000000Z,24.390625,24.328125,40.0,24.359375
2015-08-17T02:24:00.000000Z,24.390625,24.328125,26.0,24.359375
2015-08-17T02:25:00.000000Z,24.390625,24.328125,56.0,24.359375
2015-08-17T02:26:00.000000Z,24.390625,24.328125,24.0,24.359375
2015-08-17T02:27:00.000000Z,24.390625,24.328125,31.0,24.359375
2015-08-17T02:28:00.000000Z,24.390625,24.328125,26.0,24.359375
2015-08-17T02:29:00.000000Z,24.390625,24.328125,41.0,24.359375
2015-08-17T02:30:00.000000Z,24.390625,24.328125,64.0,24.359375
2015-08-17T02:31:00.000000Z,24.390625,24.328125,47.0,24.359375
2015-08-17T02:32:00.000000Z,24.390625,24.328125,27.0,24.359375
2015-08-17T02:33:00.000000Z,24.390625,24.328125,35.0,24.359375
2015-08-17T02:34:00.000000Z,24.390625,24.328125,16.0,24.359375
2015-08-17T02:35:00.000000Z,24.390625,24.328125,12.0,24.359375
2015-08-17T02:36:00.000000Z,24.390625,24.328125,20.0,24.359375
2015-08-17T02:37:00.000000Z,24.390625,24.328125,28.0,24.359375
2015-08-17T02:38:00.000000Z,24.390625,24.328125,24.0,24.359375
2015-08-17T02:39:00.000000Z,24.390625,24.328125,22.0,24.359375
2015-08-17T02:40:00.000000Z,24.390625,24.328125,29.0,24.359375
2015-08-17T02:41:00.000000Z,24.390625,24.328125,38.0,24.359375
2015-08-17T02:42:00.000000Z,24.390625,24.328125,10.0,24.359375
2015-08-17T02:43:00.000000Z,24.390625,24.328125,27.0,24.359375
2015-08-17T02:44:00.000000Z,24.390625,24.328125,17.0,24.359375
2015-08-17T02:45:00.000000Z,24.390625,24.328125,32.0,24.359375
2015-08-17T02:46:00.000000Z,24.390625,24.328125,32.0,24.359375
2015-08-17T02:47:00.000000Z,24.390625,24.328125,30.0,24.359375
2015-08-17T02:48:00.000000Z,24.390625,24.328125,20.0,24.359375
2015-08-17T02:49:00.000000Z,24.390625,24.328125,18.0,24.359375
2015-08-17T02:50:00.000000Z,24.390625,24.328125,15.0,24.359375
2015-08-17T02:51:00.000000Z,24.390625,24.328125,3.0,24.359375
2015-08-17T02:52:00.000000Z,24.390625,24.328125,15.0,24.359375
2015-08-17T02:53:00.000000Z,24.390625,24.328125,7.0,24.359375
2015-08-17T02:54:00.000000Z,24.390625,24.328125,16.0,24.359375
2015-08-17T02:55:00.000000Z,24.390625,24.328125,44.0,24.359375
2015-08-17T02:56:00.000000Z,24.390625,24.328125,18.0,24.359375
2015-08-17T02:57:00.000000Z,24.390625,24.328125,16.0,24.359375
2015-08-17T02:58:00.000000Z,24.390625,24.328125,66.0,24.359375
2015-08-17T02:59:00.000000Z,24.390625,24.328125,10.0,24.359375
2015-08-17T03:00:00.000000Z,24.390625,24.328125,12.0,24.359375
2015-08-17T03:01:00.000000Z,24.390625,24.328125,35.0,24.359375
2015-08-17T03:02:00.000000Z,24.390625,24.328125,13.0,24.359375
2015-08-17T03:03:00.000000Z,24.390625,24.328125,14.0,24.359375
2015-08-17T03:04:00.000000Z,24.390625,24.328125,24.0,24.359375
2015-08-17T03:05:00.000000Z,24.390625,24.328125,42.0,24.359375
2015-08-17T03:06:00.000000Z,24.390625,24.328125,31.0,24.359375
2015-08-17T03:07:00.000000Z,24.390625,24.328125,39.0,24.359375
2015-08-17T03:08:00.000000Z,24.390625,24.328125,37.0,24.359375
2015-08-17T03:09:00.000000Z,24.390625,24.328125,11.0,24.359375
2015-08-17T03:10:00.000000Z,24.390625,24.328125,10.0,24.359375
2015-08-17T03:11:00.000000Z,24.390625,24.328125,23.0,24.359375
2015-08-17T03:12:00.000000Z,24.390625,24.328125,13.0,24.359375
2015-08-17T03:13:00.000000Z,24.390625,24.328125,4.0,24.359375
2015-08-17T03:14:00.000000Z,24.390625,24.328125,9.0,24.359375
2015-08-17T03:15:00.000000Z,24.390625,24.328125,32.0,24.359375
2015-08-17T03:16:00.000000Z,24.390625,24.328125,8.0,24.359375
2015-08-17T03:17:00.000000Z,24.390625,24.34375,33.0,24.375
2015-08-17T03:18:00.000000Z,24.390625,24.34375,14.0,24.375
2015-08-17T03:19:00.000000Z,24.390625,24.34375,24.0,24.375
2015-08-17T03:20:00.000000Z,24.390625,24.34375,23.0,24.375
2015-08-17T03:21:00.000000Z,24.390625,24.34375,32.0,24.375
2015-08-17T03:22:00.000000Z,24.390625,24.34375,13.0,24.375
2015-08-17T03:23:00.000000Z,24.390625,24.328125,31.0,24.359375
2015-08-17T03:24:00.000000Z,24.390625,24.34375,21.0,24.375
2015-08-17T03:25:00.000000Z,24.390625,24.34375,38.0,24.375
2015-08-17T03:26:00.000000Z,24.390625,24.34375,9.0,24.375
2015-08-17T03:27:00.000000Z,24.40625,24.34375,25.0,24.375
2015-08-17T03:28:00.000000Z,24.40625,24.34375,13.0,24.375
2015-08-17T03:29:00.000000Z,24.40625,24.34375,5.0,24.375
2015-08-17T03:30:00.000000Z,24.40625,24.34375,29.0,24.375
2015-08-17T03:31:00.000000Z,24.40625,24.34375,11.0,24.375
2015-08-17T03:32:00.000000Z,24.40625,24.34375,23.0,24.375
2015-08-17T03:33:00.000000Z,24.390625,24.34375,14.0,24.375
2015-08-17T03:34:00.000000Z,24.390625,24.34375,14.0,24.375
2015-08-17T03:35:00.000000Z,24.390625,24.34375,32.0,24.375
2015-08-17T03:36:00.000000Z,24.40625,24.34375,44.0,24.375
2015-08-17T03:37:00.000000Z,24.40625,24.34375,35.0,24.375
2015-08-17T03:38:00.000000Z,24.40625,24.34375,26.0,24.375
2015-08-17T03:39:00.000000Z,24.40625,24.34375,19.0,24.375
2015-08-17T03:40:00.000000Z,24.40625,24.34375,16.0,24.375
2015-08-17T03:41:00.000000Z,24.40625,24.34375,8.0,24.375
2015-08-17T03:42:00.000000Z,24.40625,24.34375,14.0,24.375
2015-08-17T03:43:00.000000Z,24.40625,24.34375,14.0,24.375
2015-08-17T03:44:00.000000Z,24.40625,24.34375,42.0,24.375
2015-08-17T03:45:00.000000Z,24.40625,24.34375,49.0,24.375
2015-08-17T03:46:00.000000Z,24.40625,24.34375,8.0,24.375
2015-08-17T03:47:00.000000Z,24.40625,24.34375,11.0,24.375
2015-08-17T03:48:00.000000Z,24.40625,24.34375,28.0,24.375
2015-08-17T03:49:00.000000Z,24.40625,24.34375,16.0,24.375
2015-08-17T03:50:00.000000Z,24.40625,24.34375,21.0,24.375
2015-08-17T03:51:00.000000Z,24.390625,24.34375,32.0,24.375
2015-08-17T03:52:00.000000Z,24.40625,24.34375,10.0,24.375
2015-08-17T03:53:00.000000Z,24.40625,24.34375,5.0,24.375
2015-08-17T03:54:00.000000Z,24.40625,24.34375,10.0,24.375
2015-08-17T03:55:00.000000Z,24.390625,24.34375,20.0,24.375
2015-08-17T03:57:00.000000Z,24.390625,24.34375,8.0,24.375
2015-08-17T03:58:00.000000Z,24.390625,24.34375,6.0,24.375
2015-08-17T03:59:00.000000Z,24.40625,24.34375,39.0,24.375
2015-08-17T04:00:00.000000Z,24.40625,24.34375,13.0,24.375
2015-08-17T04:01:00.000000Z,24.40625,24.34375,27.0,24.375
2015-08-17T04:02:00.000000Z,24.40625,24.34375,26.0,24.375
2015-08-17T04:03:00.000000Z,24.40625,24.34375,18.0,24.375
2015-08-17T04:04:00.000000Z,24.40625,24.34375,43.0,24.375
2015-08-17T04:05:00.000000Z,24.40625,24.359375,90.0,24.375
2015-08-17T04:06:00.000000Z,24.40625,24.34375,32.0,24.375
2015-08-17T04:07:00.000000Z,24.40625,24.34375,47.0,24.375
2015-08-17T04:08:00.000000Z,24.40625,24.359375,31.0,24.375
2015-08-17T04:09:00.000000Z,24.40625,24.359375,34.0,24.375
2015-08-17T04:10:00.000000Z,24.40625,24.359375,18.0,24.375
2015-08-17T04:11:00.000000Z,24.40625,24.34375,16.0,24.375
2015-08-17T04:12:00.000000Z,24.40625,24.34375,22.0,24.375
2015-08-17T04:13:00.000000Z,24.40625,24.34375,19.0,24.375
2015-08-17T04:14:00.000000Z,24.40625,24.34375,38.0,24.375
2015-08-17T04:15:00.000000Z,24.40625,24.34375,46.0,24.375
2015-08-17T04:16:00.000000Z,24.40625,24.34375,17.0,24.375
2015-08-17T04:17:00.000000Z,24.40625,24.34375,48.0,24.375
2015-08-17T04:18:00.000000Z,24.40625,24.34375,27.0,24.375
2015-08-17T04:19:00.000000Z,24.40625,24.34375,16.0,24.375
2015-08-17T04:20:00.000000Z,24.40625,24.359375,35.0,24.375
2015-08-17T04:21:00.000000Z,24.40625,24.359375,10.0,24.375
2015-08-17T04:22:00.000000Z,24.40625,24.359375,14.0,24.375
2015-08-17T04:23:00.000000Z,24.40625,24.359375,22.0,24.375
2015-08-17T04:24:00.000000Z,24.40625,24.359375,5.0,24.375
2015-08-17T04:25:00.000000Z,24.40625,24.359375,8.0,24.375
2015-08-17T04:26:00.000000Z,24.40625,24.359375,10.0,24.375
2015-08-17T04:27:00.000000Z,24.40625,24.359375,11.0,24.375
2015-08-17T04:28:00.000000Z,24.421875,24.359375,23.0,24.390625
2015-08-17T04:29:00.000000Z,24.40625,24.34375,49.0,24.375
2015-08-17T04:30:00.000000Z,24.40625,24.34375,41.0,24.375
2015-08-17T04:31:00.000000Z,24.40625,24.34375,29.0,24.375
2015-08-17T04:32:00.000000Z,24.40625,24.34375,21.0,24.375
2015-08-17T04:33:00.000000Z,24.40625,24.34375,13.0,24.375
2015-08-17T04:34:00.000000Z,24.40625,24.34375,12.0,24.375
2015-08-17T04:35:00.000000Z,24.40625,24.34375,15.0,24.375
2015-08-17T04:36:00.000000Z,24.40625,24.34375,20.0,24.375
2015-08-17T04:37:00.000000Z,24.40625,24.34375,42.0,24.375
2015-08-17T04:38:00.000000Z,24.40625,24.34375,33.0,24.375
2015-08-17T04:39:00.000000Z,24.40625,24.34375,28.0,24.375
2015-08-17T04:40:00.000000Z,24.40625,24.34375,13.0,24.375
2015-08-17T04:41:00.000000Z,24.40625,24.34375,48.0,24.375
2015-08-17T04:42:00.000000Z,24.40625,24.34375,15.0,24.375
2015-08-17T04:43:00.000000Z,24.40625,24.34375,1.0,24.375
2015-08-17T04:44:00.000000Z,24.40625,24.34375,16.0,24.375
2015-08-17T04:45:00.000000Z,24.40625,24.34375,9.0,24.375
2015-08-17T04:46:00.000000Z,24.40625,24.34375,7.0,24.375
2015-08-17T04:47:00.000000Z,24.40625,24.34375,7.0,24.375
2015-08-17T04:48:00.000000Z,24.40625,24.34375,19.0,24.375
2015-08-17T04:49:00.000000Z,24.40625,24.34375,16.0,24.375
2015-08-17T04:50:00.000000Z,24.40625,24.34375,6.0,24.375
2015-08-17T04:51:00.000000Z,24.40625,24.34375,3.0,24.375
2015-08-17T04:52:00.000000Z,24.40625,24.34375,10.0,24.375
2015-08-17T04:53:00.000000Z,24.40625,24.34375,19.0,24.375
2015-08-17T04:54:00.000000Z,24.40625,24.34375,7.0,24.375
2015-08-17T04:55:00.000000Z,24.40625,24.34375,6.0,24.375
2015-08-17T04:56:00.000000Z,24.40625,24.34375,27.0,24.375
2015-08-17T04:57:00.000000Z,24.40625,24.34375,6.0,24.375
2015-08-17T04:58:00.000000Z,24.40625,24.34375,17.0,24.375
2015-08-17T04:59:00.000000Z,24.40625,24.34375,21.0,24.375
2015-08-17T05:00:00.000000Z,24.390625,24.34375,25.0,24.375
2015-08-17T05:01:00.000000Z,24.390625,24.34375,36.0,24.375
2015-08-17T05:02:00.000000Z,24.390625,24.34375,21.0,24.375
2015-08-17T05:03:00.000000Z,24.390625,24.34375,28.0,24.375
2015-08-17T05:04:00.000000Z,24.390625,24.34375,43.0,24.375
2015-08-17T05:05:00.000000Z,24.390625,24.34375,37.0,24.375
2015-08-17T05:06:00.000000Z,24.390625,24.34375,24.0,24.375
2015-08-17T05:07:00.000000Z,24.390625,24.34375,15.0,24.375
2015-08-17T05:08:00.000000Z,24.390625,24.34375,2.0,24.375
2015-08-17T05:09:00.000000Z,24.390625,24.34375,24.0,24.375
2015-08-17T05:10:00.000000Z,24.390625,24.34375,12.0,24.375
2015-08-17T05:11:00.000000Z,24.390625,24.34375,4.0,24.375
2015-08-17T05:12:00.000000Z,24.390625,24.34375,21.0,24.375
2015-08-17T05:13:00.000000Z,24.390625,24.34375,11.0,24.375
2015-08-17T05:14:00.000000Z,24.390625,24.34375,16.0,24.375
2015-08-17T05:15:00.000000Z,24.390625,24.328125,30.0,24.359375
2015-08-17T05:16:00.000000Z,24.390625,24.328125,19.0,24.359375
2015-08-17T05:17:00.000000Z,24.375,24.328125,22.0,24.34375
2015-08-17T05:18:00.000000Z,24.390625,24.328125,39.0,24.359375
2015-08-17T05:19:00.000000Z,24.375,24.328125,18.0,24.34375
2015-08-17T05:20:00.000000Z,24.390625,24.328125,37.0,24.359375
2015-08-17T05:21:00.000000Z,24.375,24.328125,15.0,24.34375
2015-08-17T05:22:00.000000Z,24.375,24.328125,7.0,24.34375
2015-08-17T05:23:00.000000Z,24.375,24.328125,12.0,24.34375
2015-08-17T05:24:00.000000Z,24.375,24.328125,7.0,24.34375
2015-08-17T05:25:00.000000Z,24.375,24.328125,24.0,24.34375
2015-08-17T05:26:00.000000Z,24.375,24.328125,17.0,24.34375
2015-08-17T05:27:00.000000Z,24.375,24.328125,28.0,24.34375
2015-08-17T05:28:00.000000Z,24.375,24.328125,48.0,24.34375
2015-08-17T05:29:00.000000Z,24.375,24.328125,18.0,24.34375
2015-08-17T05:30:00.000000Z,24.375,24.328125,33.0,24.34375
2015-08-17T05:31:00.000000Z,24.375,24.328125,20.0,24.34375
2015-08-17T05:32:00.000000Z,24.375,24.328125,32.0,24.34375
2015-08-17T05:33:00.000000Z,24.375,24.328125,25.0,24.34375
2015-08-17T05:34:00.000000Z,24.375,24.328125,9.0,24.34375
2015-08-17T05:35:00.000000Z,24.375,24.328125,23.0,24.34375
2015-08-17T05:36:00.000000Z,24.375,24.328125,3.0,24.34375
2015-08-17T05:37:00.000000Z,24.375,24.328125,11.0,24.34375
2015-08-17T05:38:00.000000Z,24.375,24.328125,14.0,24.34375
2015-08-17T05:39:00.000000Z,24.375,24.328125,11.0,24.34375
2015-08-17T05:40:00.000000Z,24.375,24.328125,6.0,24.34375
2015-08-17T05:41:00.000000Z,24.375,24.328125,9.0,24.34375
2015-08-17T05:42:00.000000Z,24.375,24.328125,31.0,24.34375
2015-08-17T05:43:00.000000Z,24.375,24.328125,29.0,24.34375
2015-08-17T05:44:00.000000Z,24.390625,24.328125,8.0,24.359375
2015-08-17T05:45:00.000000Z,24.390625,24.328125,16.0,24.359375
2015-08-17T05:46:00.000000Z,24.390625,24.328125,16.0,24.359375
2015-08-17T05:47:00.000000Z,24.375,24.328125,10.0,24.34375
2015-08-17T05:48:00.000000Z,24.390625,24.34375,45.0,24.375
2015-08-17T05:49:00.000000Z,24.390625,24.34375,15.0,24.375
2015-08-17T05:50:00.000000Z,24.390625,24.34375,15.0,24.375
2015-08-17T05:51:00.000000Z,24.390625,24.34375,13.0,24.375
2015-08-17T05:52:00.000000Z,24.390625,24.328125,14.0,24.359375
2015-08-17T05:53:00.000000Z,24.375,24.328125,52.0,24.34375
2015-08-17T05:54:00.000000Z,24.375,24.328125,18.0,24.34375
2015-08-17T05:55:00.000000Z,24.375,24.328125,30.0,24.34375
2015-08-17T05:56:00.000000Z,24.390625,24.328125,27.0,24.359375
2015-08-17T05:57:00.000000Z,24.375,24.328125,28.0,24.34375
2015-08-17T05:58:00.000000Z,24.390625,24.328125,26.0,24.359375
2015-08-17T05:59:00.000000Z,24.375,24.328125,37.0,24.34375
2015-08-17T06:00:00.000000Z,24.375,24.34375,62.0,24.359375
2015-08-17T06:01:00.000000Z,24.375,24.34375,35.0,24.359375
2015-08-17T06:02:00.000000Z,24.375,24.34375,28.0,24.359375
2015-08-17T06:03:00.000000Z,24.359375,24.328125,204.0,24.34375
2015-08-17T06:04:00.000000Z,24.34375,24.328125,127.0,24.34375
2015-08-17T06:05:00.000000Z,24.359375,24.328125,71.0,24.34375
2015-08-17T06:06:00.000000Z,24.359375,24.328125,31.0,24.34375
2015-08-17T06:07:00.000000Z,24.34375,24.328125,43.0,24.34375
2015-08-17T06:08:00.000000Z,24.34375,24.328125,45.0,24.34375
2015-08-17T06:09:00.000000Z,24.359375,24.328125,36.0,24.34375
2015-08-17T06:10:00.000000Z,24.34375,24.3125,52.0,24.328125
2015-08-17T06:11:00.000000Z,24.359375,24.328125,108.0,24.34375
2015-08-17T06:12:00.000000Z,24.359375,24.328125,53.0,24.34375
2015-08-17T06:13:00.000000Z,24.359375,24.328125,28.0,24.34375
2015-08-17T06:14:00.000000Z,24.359375,24.328125,18.0,24.34375
2015-08-17T06:15:00.000000Z,24.34375,24.328125,48.0,24.34375
2015-08-17T06:16:00.000000Z,24.359375,24.328125,44.0,24.34375
2015-08-17T06:17:00.000000Z,24.359375,24.328125,36.0,24.34375
2015-08-17T06:18:00.000000Z,24.34375,24.328125,50.0,24.34375
2015-08-17T06:19:00.000000Z,24.34375,24.328125,34.0,24.34375
2015-08-17T06:20:00.000000Z,24.34375,24.3125,44.0,24.328125
2015-08-17T06:21:00.000000Z,24.34375,24.3125,40.0,24.328125
2015-08-17T06:22:00.000000Z,24.34375,24.3125,37.0,24.328125
2015-08-17T06:23:00.000000Z,24.34375,24.3125,25.0,24.328125
2015-08-17T06:24:00.000000Z,24.34375,24.3125,82.0,24.328125
2015-08-17T06:25:00.000000Z,24.34375,24.3125,64.0,24.328125
2015-08-17T06:26:00.000000Z,24.34375,24.3125,38.0,24.328125
2015-08-17T06:27:00.000000Z,24.34375,24.3125,35.0,24.328125
2015-08-17T06:28:00.000000Z,24.34375,24.3125,50.0,24.328125
2015-08-17T06:29:00.000000Z,24.34375,24.3125,31.0,24.328125
2015-08-17T06:30:00.000000Z,24.328125,24.3125,84.0,24.3125
2015-08-17T06:31:00.000000Z,24.34375,24.328125,82.0,24.34375
2015-08-17T06:32:00.000000Z,24.34375,24.328125,70.0,24.34375
2015-08-17T06:33:00.000000Z,24.34375,24.328125,97.0,24.34375
2015-08-17T06:34:00.000000Z,24.34375,24.328125,83.0,24.34375
2015-08-17T06:35:00.000000Z,24.34375,24.328125,71.0,24.34375
2015-08-17T06:36:00.000000Z,24.34375,24.328125,65.0,24.34375
2015-08-17T06:37:00.000000Z,24.34375,24.328125,59.0,24.34375
2015-08-17T06:38:00.000000Z,24.34375,24.328125,38.0,24.34375
2015-08-17T06:39:00.000000Z,24.34375,24.328125,64.0,24.34375
2015-08-17T06:40:00.000000Z,24.34375,24.328125,91.0,24.34375
2015-08-17T06:41:00.000000Z,24.34375,24.328125,64.0,24.34375
2015-08-17T06:42:00.000000Z,24.34375,24.34375,53.0,24.34375
2015-08-17T06:43:00.000000Z,24.359375,24.34375,45.0,24.34375
2015-08-17T06:44:00.000000Z,24.359375,24.34375,90.0,24.34375
2015-08-17T06:45:00.000000Z,24.34375,24.328125,46.0,24.34375
2015-08-17T06:46:00.000000Z,24.34375,24.34375,44.0,24.34375
2015-08-17T06:47:00.000000Z,24.34375,24.34375,21.0,24.34375
2015-08-17T06:48:00.000000Z,24.34375,24.34375,43.0,24.34375
2015-08-17T06:49:00.000000Z,24.34375,24.34375,52.0,24.34375
2015-08-17T06:50:00.000000Z,24.359375,24.34375,75.0,24.34375
2015-08-17T06:51:00.000000Z,24.359375,24.34375,31.0,24.34375
2015-08-17T06:52:00.000000Z,24.359375,24.34375,49.0,24.34375
2015-08-17T06:53:00.000000Z,24.359375,24.34375,65.0,24.34375
2015-08-17T06:54:00.000000Z,24.359375,24.34375,120.0,24.34375
2015-08-17T06:55:00.000000Z,24.359375,24.34375,66.0,24.34375
2015-08-17T06:56:00.000000Z,24.359375,24.34375,5.0,24.34375
2015-08-17T06:57:00.000000Z,24.359375,24.34375,54.0,24.34375
2015-08-17T06:58:00.000000Z,24.359375,24.34375,26.0,24.34375
2015-08-17T06:59:00.000000Z,24.359375,24.34375,24.0,24.34375
2015-08-17T07:00:00.000000Z,24.34375,24.328125,144.0,24.34375
2015-08-17T07:01:00.000000Z,24.359375,24.34375,114.0,24.34375
2015-08-17T07:02:00.000000Z,24.34375,24.34375,73.0,24.34375
2015-08-17T07:03:00.000000Z,24.359375,24.34375,30.0,24.34375
2015-08-17T07:04:00.000000Z,24.375,24.359375,318.0,24.375
2015-08-17T07:05:00.000000Z,24.40625,24.390625,517.0,24.40625
2015-08-17T07:06:00.000000Z,24.421875,24.40625,596.0,24.40625
2015-08-17T07:07:00.000000Z,24.421875,24.40625,340.0,24.40625
2015-08-17T07:08:00.000000Z,24.40625,24.40625,177.0,24.40625
2015-08-17T07:09:00.000000Z,24.40625,24.390625,251.0,24.40625
2015-08-17T07:10:00.000000Z,24.421875,24.40625,185.0,24.40625
2015-08-17T07:11:00.000000Z,24.421875,24.40625,357.0,24.40625
2015-08-17T07:12:00.000000Z,24.421875,24.40625,160.0,24.40625
2015-08-17T07:13:00.000000Z,24.421875,24.40625,135.0,24.40625
2015-08-17T07:14:00.000000Z,24.421875,24.40625,84.0,24.40625
2015-08-17T07:15:00.000000Z,24.421875,24.40625,190.0,24.40625
