time,closeAsk,closeBid,volume,BNP.USDSGD - USD/SGD_x
2015-08-14T10:10:00.000000Z,1.4033203125,1.40234375,26.0,1.40234375
2015-08-14T10:11:00.000000Z,1.4033203125,1.40234375,9.0,1.40234375
2015-08-14T10:12:00.000000Z,1.4033203125,1.40234375,7.0,1.40234375
2015-08-14T10:13:00.000000Z,1.4033203125,1.40234375,35.0,1.40234375
2015-08-14T10:14:00.000000Z,1.4033203125,1.40234375,14.0,1.40234375
2015-08-14T10:15:00.000000Z,1.4033203125,1.40234375,70.0,1.40234375
2015-08-14T10:16:00.000000Z,1.4033203125,1.40234375,20.0,1.40234375
2015-08-14T10:17:00.000000Z,1.4033203125,1.40234375,42.0,1.40234375
2015-08-14T10:18:00.000000Z,1.4033203125,1.40234375,19.0,1.40234375
2015-08-14T10:19:00.000000Z,1.4033203125,1.40234375,46.0,1.40234375
2015-08-14T10:20:00.000000Z,1.40234375,1.40234375,70.0,1.40234375
2015-08-14T10:21:00.000000Z,1.40234375,1.40234375,149.0,1.40234375
2015-08-14T10:22:00.000000Z,1.40234375,1.40234375,49.0,1.40234375
2015-08-14T10:23:00.000000Z,1.40234375,1.40234375,96.0,1.40234375
2015-08-14T10:24:00.000000Z,1.40234375,1.40234375,55.0,1.40234375
2015-08-14T10:25:00.000000Z,1.40234375,1.40234375,30.0,1.40234375
2015-08-14T10:26:00.000000Z,1.40234375,1.40234375,86.0,1.40234375
2015-08-14T10:27:00.000000Z,1.40234375,1.40234375,78.0,1.40234375
2015-08-14T10:28:00.000000Z,1.4033203125,1.40234375,104.0,1.40234375
2015-08-14T10:29:00.000000Z,1.4033203125,1.40234375,56.0,1.40234375
2015-08-14T10:30:00.000000Z,1.4033203125,1.40234375,133.0,1.40234375
2015-08-14T10:31:00.000000Z,1.4033203125,1.40234375,79.0,1.40234375
2015-08-14T10:32:00.000000Z,1.40234375,1.40234375,84.0,1.40234375
2015-08-14T10:33:00.000000Z,1.40234375,1.40234375,37.0,1.40234375
2015-08-14T10:34:00.000000Z,1.40234375,1.40234375,53.0,1.40234375
2015-08-14T10:35:00.000000Z,1.4033203125,1.40234375,77.0,1.40234375
2015-08-14T10:36:00.000000Z,1.4033203125,1.40234375,30.0,1.40234375
2015-08-14T10:37:00.000000Z,1.4033203125,1.40234375,37.0,1.40234375
2015-08-14T10:38:00.000000Z,1.4033203125,1.40234375,65.0,1.40234375
2015-08-14T10:39:00.000000Z,1.4033203125,1.40234375,49.0,1.40234375
2015-08-14T10:40:00.000000Z,1.4033203125,1.40234375,50.0,1.40234375
2015-08-14T10:41:00.000000Z,1.40234375,1.40234375,64.0,1.40234375
2015-08-14T10:42:00.000000Z,1.40234375,1.40234375,18.0,1.40234375
2015-08-14T10:43:00.000000Z,1.40234375,1.40234375,13.0,1.40234375
2015-08-14T10:44:00.000000Z,1.40234375,1.40234375,33.0,1.40234375
2015-08-14T10:45:00.000000Z,1.40234375,1.40234375,17.0,1.40234375
2015-08-14T10:46:00.000000Z,1.40234375,1.40234375,40.0,1.40234375
2015-08-14T10:47:00.000000Z,1.40234375,1.40234375,5.0,1.40234375
2015-08-14T10:48:00.000000Z,1.40234375,1.40234375,8.0,1.40234375
2015-08-14T10:49:00.000000Z,1.40234375,1.40234375,20.0,1.40234375
2015-08-14T10:50:00.000000Z,1.4033203125,1.40234375,58.0,1.40234375
2015-08-14T10:51:00.000000Z,1.4033203125,1.40234375,26.0,1.40234375
2015-08-14T10:52:00.000000Z,1.4033203125,1.40234375,21.0,1.40234375
2015-08-14T10:53:00.000000Z,1.4033203125,1.40234375,13.0,1.40234375
2015-08-14T10:54:00.000000Z,1.4033203125,1.40234375,21.0,1.40234375
2015-08-14T10:55:00.000000Z,1.4033203125,1.40234375,13.0,1.40234375
2015-08-14T10:56:00.000000Z,1.4033203125,1.40234375,43.0,1.40234375
2015-08-14T10:57:00.000000Z,1.4033203125,1.40234375,20.0,1.40234375
2015-08-14T10:58:00.000000Z,1.4033203125,1.40234375,50.0,1.40234375
2015-08-14T10:59:00.000000Z,1.4033203125,1.40234375,38.0,1.40234375
2015-08-14T11:00:00.000000Z,1.4033203125,1.40234375,37.0,1.40234375
2015-08-14T11:01:00.000000Z,1.4033203125,1.40234375,22.0,1.40234375
2015-08-14T11:02:00.000000Z,1.4033203125,1.40234375,15.0,1.40234375
2015-08-14T11:03:00.000000Z,1.4033203125,1.40234375,43.0,1.40234375
2015-08-14T11:04:00.000000Z,1.4033203125,1.40234375,18.0,1.40234375
2015-08-14T11:05:00.000000Z,1.4033203125,1.40234375,12.0,1.40234375
2015-08-14T11:06:00.000000Z,1.4033203125,1.40234375,36.0,1.40234375
2015-08-14T11:07:00.000000Z,1.4033203125,1.40234375,69.0,1.40234375
2015-08-14T11:08:00.000000Z,1.4033203125,1.40234375,10.0,1.40234375
2015-08-14T11:09:00.000000Z,1.4033203125,1.4033203125,54.0,1.4033203125
2015-08-14T11:10:00.000000Z,1.4033203125,1.40234375,27.0,1.40234375
2015-08-14T11:11:00.000000Z,1.4033203125,1.40234375,35.0,1.40234375
2015-08-14T11:12:00.000000Z,1.4033203125,1.40234375,2.0,1.40234375
2015-08-14T11:13:00.000000Z,1.4033203125,1.4033203125,19.0,1.4033203125
2015-08-14T11:14:00.000000Z,1.4033203125,1.4033203125,9.0,1.4033203125
2015-08-14T11:15:00.000000Z,1.4033203125,1.4033203125,6.0,1.4033203125
2015-08-14T11:16:00.000000Z,1.4033203125,1.40234375,23.0,1.40234375
2015-08-14T11:17:00.000000Z,1.4033203125,1.40234375,17.0,1.40234375
2015-08-14T11:18:00.000000Z,1.4033203125,1.40234375,22.0,1.40234375
2015-08-14T11:19:00.000000Z,1.4033203125,1.40234375,20.0,1.40234375
2015-08-14T11:20:00.000000Z,1.4033203125,1.40234375,50.0,1.40234375
2015-08-14T11:21:00.000000Z,1.40234375,1.40234375,44.0,1.40234375
2015-08-14T11:22:00.000000Z,1.40234375,1.40234375,36.0,1.40234375
2015-08-14T11:23:00.000000Z,1.40234375,1.40234375,19.0,1.40234375
2015-08-14T11:24:00.000000Z,1.40234375,1.40234375,57.0,1.40234375
2015-08-14T11:25:00.000000Z,1.40234375,1.40234375,83.0,1.40234375
2015-08-14T11:26:00.000000Z,1.40234375,1.40234375,51.0,1.40234375
2015-08-14T11:27:00.000000Z,1.40234375,1.40234375,30.0,1.40234375
2015-08-14T11:28:00.000000Z,1.40234375,1.40234375,4.0,1.40234375
2015-08-14T11:29:00.000000Z,1.40234375,1.40234375,1.0,1.40234375
2015-08-14T11:30:00.000000Z,1.40234375,1.40234375,7.0,1.40234375
2015-08-14T11:31:00.000000Z,1.40234375,1.40234375,25.0,1.40234375
2015-08-14T11:32:00.000000Z,1.40234375,1.40234375,77.0,1.40234375
2015-08-14T11:33:00.000000Z,1.40234375,1.40234375,18.0,1.40234375
2015-08-14T11:34:00.000000Z,1.4033203125,1.40234375,68.0,1.40234375
2015-08-14T11:35:00.000000Z,1.4033203125,1.40234375,18.0,1.40234375
2015-08-14T11:36:00.000000Z,1.4033203125,1.40234375,56.0,1.40234375
2015-08-14T11:37:00.000000Z,1.4033203125,1.40234375,28.0,1.40234375
2015-08-14T11:38:00.000000Z,1.4033203125,1.40234375,42.0,1.40234375
2015-08-14T11:39:00.000000Z,1.4033203125,1.40234375,90.0,1.40234375
2015-08-14T11:40:00.000000Z,1.4033203125,1.40234375,55.0,1.40234375
2015-08-14T11:41:00.000000Z,1.4033203125,1.40234375,171.0,1.40234375
2015-08-14T11:42:00.000000Z,1.4033203125,1.40234375,36.0,1.40234375
2015-08-14T11:43:00.000000Z,1.40234375,1.40234375,111.0,1.40234375
2015-08-14T11:44:00.000000Z,1.40234375,1.40234375,78.0,1.40234375
2015-08-14T11:45:00.000000Z,1.40234375,1.40234375,104.0,1.40234375
2015-08-14T11:46:00.000000Z,1.40234375,1.40234375,55.0,1.40234375
2015-08-14T11:47:00.000000Z,1.40234375,1.40234375,12.0,1.40234375
2015-08-14T11:48:00.000000Z,1.40234375,1.40234375,33.0,1.40234375
2015-08-14T11:49:00.000000Z,1.40234375,1.40234375,23.0,1.40234375
2015-08-14T11:50:00.000000Z,1.40234375,1.40234375,105.0,1.40234375
2015-08-14T11:51:00.000000Z,1.40234375,1.40234375,7.0,1.40234375
2015-08-14T11:52:00.000000Z,1.4033203125,1.40234375,71.0,1.40234375
2015-08-14T11:53:00.000000Z,1.4033203125,1.40234375,36.0,1.40234375
2015-08-14T11:54:00.000000Z,1.4033203125,1.40234375,26.0,1.40234375
