time,BNP.USDTWD - USD/TWD_x,closeAsk,closeBid
2012-11-21T10:00:00.000000Z,29.0992,29.1192,29.0792
2012-11-21T14:00:00.000000Z,29.10256,29.12256,29.08256
2012-11-21T18:00:00.000000Z,29.10238,29.17738,29.02738
2012-11-21T22:00:00.000000Z,29.09898,29.11898,29.07898
2012-11-22T02:00:00.000000Z,29.1024,29.1224,29.0824
2012-11-22T06:00:00.000000Z,29.11569,29.13569,29.09569
2012-11-22T10:00:00.000000Z,29.10805,29.12805,29.08805
2012-11-22T14:00:00.000000Z,29.11011,29.16011,29.06011
2012-11-22T18:00:00.000000Z,29.10996,29.18496,29.03496
2012-11-22T22:00:00.000000Z,29.10118,29.12118,29.08118
2012-11-23T02:00:00.000000Z,29.11902,29.13902,29.09902
2012-11-23T06:00:00.000000Z,29.10084,29.12084,29.08084
2012-11-23T10:00:00.000000Z,29.10072,29.12072,29.08072
2012-11-23T14:00:00.000000Z,29.0732,29.1232,29.0232
2012-11-23T18:00:00.000000Z,29.07308,29.12308,29.02308
2012-11-23T22:00:00.000000Z,29.07308,29.12308,29.02308
2012-11-25T18:00:00.000000Z,29.07308,29.14308,29.00308
2012-11-25T22:00:00.000000Z,29.07005,29.09005,29.05005
2012-11-26T02:00:00.000000Z,29.07164,29.09164,29.05164
2012-11-26T06:00:00.000000Z,29.06749,29.08749,29.04749
2012-11-26T10:00:00.000000Z,29.04981,29.06981,29.02981
2012-11-26T14:00:00.000000Z,29.04207,29.06207,29.02207
2012-11-26T18:00:00.000000Z,29.03695,29.11195,28.96195
2012-11-26T22:00:00.000000Z,29.01171,29.03171,28.99171
2012-11-27T02:00:00.000000Z,29.04991,29.06991,29.02991
2012-11-27T06:00:00.000000Z,29.09078,29.11078,29.07078
2012-11-27T10:00:00.000000Z,29.09164,29.11164,29.07164
2012-11-27T14:00:00.000000Z,29.09165,29.11165,29.07165
2012-11-27T18:00:00.000000Z,29.09398,29.16898,29.01898
2012-11-27T22:00:00.000000Z,29.12316,29.14316,29.10316
2012-11-28T02:00:00.000000Z,29.14098,29.16098,29.12098
2012-11-28T06:00:00.000000Z,29.14187,29.16187,29.12187
2012-11-28T10:00:00.000000Z,29.16424,29.18424,29.14424
2012-11-28T14:00:00.000000Z,29.14707,29.16707,29.12707
2012-11-28T18:00:00.000000Z,29.14442,29.21942,29.06942
2012-11-28T22:00:00.000000Z,29.1071,29.1271,29.0871
2012-11-29T02:00:00.000000Z,29.107,29.127,29.087
2012-11-29T06:00:00.000000Z,29.08456,29.10456,29.06456
2012-11-29T10:00:00.000000Z,29.05795,29.07795,29.03795
2012-11-29T14:00:00.000000Z,29.07952,29.09952,29.05952
2012-11-29T18:00:00.000000Z,29.07437,29.14937,28.99937
2012-11-29T22:00:00.000000Z,29.03974,29.05974,29.01974
2012-11-30T02:00:00.000000Z,29.06569,29.08569,29.04569
2012-11-30T06:00:00.000000Z,29.09026,29.11026,29.07026
2012-11-30T10:00:00.000000Z,29.08458,29.10458,29.06458
2012-11-30T14:00:00.000000Z,29.07712,29.09712,29.05712
2012-11-30T18:00:00.000000Z,29.07199,29.12199,29.02199
2012-11-30T22:00:00.000000Z,29.07199,29.12199,29.02199
2012-12-02T18:00:00.000000Z,29.07199,29.12199,29.02199
2012-12-02T22:00:00.000000Z,29.03093,29.05093,29.01093
2012-12-03T02:00:00.000000Z,29.04957,29.06957,29.02957
2012-12-03T06:00:00.000000Z,29.09418,29.11418,29.07418
2012-12-03T10:00:00.000000Z,29.07418,29.09418,29.05418
2012-12-03T14:00:00.000000Z,29.084,29.104,29.064
2012-12-03T18:00:00.000000Z,29.0939,29.1689,29.0189
2012-12-03T22:00:00.000000Z,29.1077,29.1277,29.0877
2012-12-04T02:00:00.000000Z,29.10275,29.12275,29.08275
2012-12-04T06:00:00.000000Z,29.10134,29.12134,29.08134
2012-12-04T10:00:00.000000Z,29.10468,29.12468,29.08468
2012-12-04T14:00:00.000000Z,29.11675,29.13675,29.09675
2012-12-04T18:00:00.000000Z,29.12658,29.20158,29.05158
2012-12-04T22:00:00.000000Z,29.11714,29.13714,29.09714
2012-12-05T02:00:00.000000Z,29.07841,29.09841,29.05841
2012-12-05T06:00:00.000000Z,29.07218,29.09218,29.05218
2012-12-05T10:00:00.000000Z,29.08699,29.10699,29.06699
2012-12-05T14:00:00.000000Z,29.09936,29.11936,29.07936
2012-12-05T18:00:00.000000Z,29.09172,29.16672,29.01672
2012-12-05T22:00:00.000000Z,29.08896,29.10896,29.06896
2012-12-06T02:00:00.000000Z,29.10102,29.12102,29.08102
2012-12-06T06:00:00.000000Z,29.09805,29.11805,29.07805
2012-12-06T10:00:00.000000Z,29.10589,29.12589,29.08589
2012-12-06T14:00:00.000000Z,29.11374,29.13374,29.09374
2012-12-06T18:00:00.000000Z,29.10355,29.17855,29.02855
2012-12-06T22:00:00.000000Z,29.09212,29.11212,29.07212
2012-12-07T02:00:00.000000Z,29.08562,29.10562,29.06562
2012-12-07T06:00:00.000000Z,29.10776,29.12776,29.08776
2012-12-07T10:00:00.000000Z,29.10307,29.12307,29.08307
2012-12-07T14:00:00.000000Z,29.10045,29.12045,29.08045
2012-12-07T18:00:00.000000Z,29.10025,29.15025,29.05025
2012-12-07T22:00:00.000000Z,29.10025,29.15025,29.05025
2012-12-09T14:00:00.000000Z,29.10025,29.15025,29.05025
2012-12-09T22:00:00.000000Z,29.06373,29.08373,29.04373
2012-12-10T02:00:00.000000Z,29.1083,29.1283,29.0883
2012-12-10T06:00:00.000000Z,29.10362,29.12362,29.08362
2012-12-10T10:00:00.000000Z,29.09597,29.11597,29.07597
2012-12-10T14:00:00.000000Z,29.08453,29.10453,29.06453
2012-12-10T18:00:00.000000Z,29.08337,29.15837,29.00837
2012-12-10T22:00:00.000000Z,29.10687,29.12687,29.08687
2012-12-11T02:00:00.000000Z,29.09271,29.11271,29.07271
2012-12-11T06:00:00.000000Z,29.09177,29.11177,29.07177
2012-12-11T10:00:00.000000Z,29.08914,29.10914,29.06914
2012-12-11T14:00:00.000000Z,29.06289,29.08289,29.04289
2012-12-11T18:00:00.000000Z,29.06023,29.13523,28.98523
2012-12-11T22:00:00.000000Z,29.06349,29.08349,29.04349
2012-12-12T02:00:00.000000Z,29.07808,29.09808,29.05808
2012-12-12T06:00:00.000000Z,29.06891,29.08891,29.04891
2012-12-12T10:00:00.000000Z,29.05349,29.07349,29.03349
2012-12-12T14:00:00.000000Z,29.01101,29.03101,28.99101
2012-12-12T18:00:00.000000Z,29.03334,29.10834,28.95834
2012-12-12T22:00:00.000000Z,29.0524,29.0724,29.0324
2012-12-13T02:00:00.000000Z,29.06355,29.08355,29.04355
2012-12-13T06:00:00.000000Z,29.08031,29.10031,29.06031
2012-12-13T10:00:00.000000Z,29.08017,29.10017,29.06017
2012-12-13T14:00:00.000000Z,29.08998,29.10998,29.06998
2012-12-13T18:00:00.000000Z,29.09735,29.17235,29.02235
2012-12-13T22:00:00.000000Z,29.06647,29.08647,29.04647
2012-12-14T02:00:00.000000Z,29.05578,29.07578,29.03578
2012-12-14T06:00:00.000000Z,29.0586,29.0786,29.0386
2012-12-14T10:00:00.000000Z,29.06821,29.08821,29.04821
2012-12-14T14:00:00.000000Z,29.05307,29.07307,29.03307
2012-12-14T18:00:00.000000Z,29.0529,29.1029,29.0029
2012-12-16T18:00:00.000000Z,29.0529,29.1229,28.9829
2012-12-16T22:00:00.000000Z,29.04942,29.06942,29.02942
2012-12-17T02:00:00.000000Z,29.05799,29.07799,29.03799
2012-12-17T06:00:00.000000Z,29.05855,29.07855,29.03855
2012-12-17T10:00:00.000000Z,29.06042,29.08042,29.04042
2012-12-17T14:00:00.000000Z,29.04224,29.06224,29.02224
2012-12-17T18:00:00.000000Z,29.04199,29.11699,28.96699
2012-12-17T22:00:00.000000Z,29.0436,29.0636,29.0236
2012-12-18T02:00:00.000000Z,29.0215,29.0415,29.0015
2012-12-18T06:00:00.000000Z,29.01344,29.03344,28.99344
2012-12-18T10:00:00.000000Z,29.00556,29.02556,28.98556
2012-12-18T14:00:00.000000Z,28.97987,28.99987,28.95987
2012-12-18T18:00:00.000000Z,28.97205,29.04705,28.89705
2012-12-18T22:00:00.000000Z,29.00918,29.02918,28.98918
2012-12-19T02:00:00.000000Z,29.03276,29.05276,29.01276
2012-12-19T06:00:00.000000Z,29.02893,29.04893,29.00893
2012-12-19T10:00:00.000000Z,29.01853,29.03853,28.99853
2012-12-19T14:00:00.000000Z,29.00388,29.02388,28.98388
2012-12-19T18:00:00.000000Z,29.00671,29.08171,28.93171
2012-12-19T22:00:00.000000Z,29.03446,29.05446,29.01446
2012-12-20T02:00:00.000000Z,29.03853,29.05853,29.01853
2012-12-20T06:00:00.000000Z,29.03252,29.05252,29.01252
2012-12-20T10:00:00.000000Z,29.02714,29.04714,29.00714
2012-12-20T14:00:00.000000Z,29.00118,29.02118,28.98118
2012-12-20T18:00:00.000000Z,29.00092,29.07592,28.92592
2012-12-20T22:00:00.000000Z,29.04014,29.06014,29.02014
2012-12-21T02:00:00.000000Z,29.05539,29.07539,29.03539
2012-12-21T06:00:00.000000Z,29.05557,29.07557,29.03557
2012-12-21T10:00:00.000000Z,29.07276,29.09276,29.05276
2012-12-21T14:00:00.000000Z,29.06135,29.08135,29.04135
2012-12-21T18:00:00.000000Z,29.06109,29.11109,29.01109
2012-12-23T18:00:00.000000Z,29.06109,29.13109,28.99109
2012-12-23T22:00:00.000000Z,29.06091,29.08091,29.04091
2012-12-24T02:00:00.000000Z,29.03975,29.05975,29.01975
2012-12-24T06:00:00.000000Z,29.02991,29.04991,29.00991
2012-12-24T10:00:00.000000Z,29.01824,29.03824,28.99824
2012-12-24T14:00:00.000000Z,29.01962,29.03962,28.99962
2012-12-24T18:00:00.000000Z,29.01962,29.03962,28.99962
2012-12-26T10:00:00.000000Z,28.95394,28.97394,28.93394
2012-12-26T14:00:00.000000Z,28.94345,28.96345,28.92345
2012-12-26T18:00:00.000000Z,28.94333,29.01833,28.86833
2012-12-26T22:00:00.000000Z,28.97415,28.99415,28.95415
2012-12-27T02:00:00.000000Z,28.98917,29.00917,28.96917
2012-12-27T06:00:00.000000Z,28.97637,28.99637,28.95637
2012-12-27T10:00:00.000000Z,28.97352,28.99352,28.95352
2012-12-27T14:00:00.000000Z,28.97514,28.99514,28.95514
2012-12-27T18:00:00.000000Z,28.97487,29.04987,28.89987
2012-12-27T22:00:00.000000Z,28.94713,28.96713,28.92713
2012-12-28T02:00:00.000000Z,28.97022,28.99022,28.95022
2012-12-28T06:00:00.000000Z,28.98995,29.00995,28.96995
2012-12-28T10:00:00.000000Z,28.9846,29.0046,28.9646
2012-12-28T14:00:00.000000Z,28.97799,28.99799,28.95799
2012-12-28T18:00:00.000000Z,28.98821,29.03821,28.93821
2012-12-30T18:00:00.000000Z,28.98821,29.05821,28.91821
2012-12-30T22:00:00.000000Z,28.97798,28.99798,28.95798
2012-12-31T02:00:00.000000Z,28.96514,28.98514,28.94514
2012-12-31T06:00:00.000000Z,28.97152,28.99152,28.95152
2012-12-31T10:00:00.000000Z,28.97241,28.99241,28.95241
2012-12-31T14:00:00.000000Z,28.97208,28.99208,28.95208
2012-12-31T18:00:00.000000Z,28.97208,28.99208,28.95208
2013-01-01T22:00:00.000000Z,28.97101,28.99101,28.95101
2013-01-02T02:00:00.000000Z,28.99755,29.01755,28.97755
2013-01-02T06:00:00.000000Z,28.98475,29.00475,28.96475
2013-01-02T10:00:00.000000Z,28.97675,28.99675,28.95675
2013-01-02T14:00:00.000000Z,28.97561,28.99561,28.95561
2013-01-02T18:00:00.000000Z,28.97284,29.04784,28.89784
2013-01-02T22:00:00.000000Z,28.9991,29.0191,28.9791
2013-01-03T02:00:00.000000Z,29.04651,29.06651,29.02651
2013-01-03T06:00:00.000000Z,29.01978,29.03978,28.99978
2013-01-03T10:00:00.000000Z,29.01694,29.03694,28.99694
2013-01-03T14:00:00.000000Z,29.03263,29.05263,29.01263
2013-01-03T18:00:00.000000Z,29.05998,29.13498,28.98498
2013-01-03T22:00:00.000000Z,29.0414,29.0614,29.0214
2013-01-04T02:00:00.000000Z,29.06903,29.08903,29.04903
2013-01-04T06:00:00.000000Z,29.10568,29.12568,29.08568
2013-01-04T10:00:00.000000Z,29.09755,29.11755,29.07755
2013-01-04T14:00:00.000000Z,29.09522,29.11522,29.07522
2013-01-04T18:00:00.000000Z,29.08741,29.13741,29.03741
2013-01-06T18:00:00.000000Z,29.08741,29.15741,29.01741
2013-01-06T22:00:00.000000Z,29.07827,29.09827,29.05827
2013-01-07T02:00:00.000000Z,29.07862,29.09862,29.05862
2013-01-07T06:00:00.000000Z,29.07128,29.09128,29.05128
2013-01-07T10:00:00.000000Z,29.08095,29.10095,29.06095
2013-01-07T14:00:00.000000Z,29.07512,29.09512,29.05512
2013-01-07T18:00:00.000000Z,29.06976,29.14476,28.99476
2013-01-07T22:00:00.000000Z,29.07424,29.09424,29.05424
2013-01-08T02:00:00.000000Z,29.10042,29.12042,29.08042
2013-01-08T06:00:00.000000Z,29.08507,29.10507,29.06507
2013-01-08T10:00:00.000000Z,29.09729,29.11729,29.07729
2013-01-08T14:00:00.000000Z,29.11048,29.13048,29.09048
2013-01-08T18:00:00.000000Z,29.11525,29.19025,29.04025
2013-01-08T22:00:00.000000Z,29.09292,29.11292,29.07292
2013-01-09T02:00:00.000000Z,29.09258,29.11258,29.07258
2013-01-09T06:00:00.000000Z,29.07326,29.09326,29.05326
2013-01-09T10:00:00.000000Z,29.07795,29.09795,29.05795
2013-01-09T14:00:00.000000Z,29.06353,29.08353,29.04353
2013-01-09T18:00:00.000000Z,29.06836,29.14336,28.99336
2013-01-09T22:00:00.000000Z,29.06497,29.08497,29.04497
2013-01-10T02:00:00.000000Z,29.03046,29.05046,29.01046
2013-01-10T06:00:00.000000Z,28.98678,29.00678,28.96678
2013-01-10T10:00:00.000000Z,28.94405,28.96405,28.92405
2013-01-10T14:00:00.000000Z,28.94394,28.96394,28.92394
2013-01-10T18:00:00.000000Z,28.93116,29.00616,28.85616
2013-01-10T22:00:00.000000Z,28.92423,28.94423,28.90423
2013-01-11T02:00:00.000000Z,28.96086,28.98086,28.94086
2013-01-11T06:00:00.000000Z,28.94562,28.96562,28.92562
2013-01-11T10:00:00.000000Z,28.93275,28.95275,28.91275
2013-01-11T14:00:00.000000Z,28.95818,28.97818,28.93818
2013-01-11T18:00:00.000000Z,28.96296,29.01296,28.91296
2013-01-13T18:00:00.000000Z,28.96249,29.03249,28.89249
2013-01-13T22:00:00.000000Z,28.98098,29.00098,28.96098
2013-01-14T02:00:00.000000Z,28.96152,28.98152,28.94152
2013-01-14T06:00:00.000000Z,28.97381,28.99381,28.95381
2013-01-14T10:00:00.000000Z,28.94832,28.96832,28.92832
2013-01-14T14:00:00.000000Z,28.952,28.972,28.932
2013-01-14T18:00:00.000000Z,28.95171,29.02671,28.87671
2013-01-14T22:00:00.000000Z,28.95333,28.97333,28.93333
2013-01-15T02:00:00.000000Z,28.98822,29.00822,28.96822
2013-01-15T06:00:00.000000Z,28.9836,29.0036,28.9636
2013-01-15T10:00:00.000000Z,28.98322,29.00322,28.96322
2013-01-15T14:00:00.000000Z,28.98834,29.00834,28.96834
2013-01-15T18:00:00.000000Z,28.99059,29.06559,28.91559
2013-01-15T22:00:00.000000Z,29.02226,29.04226,29.00226
2013-01-16T02:00:00.000000Z,29.02556,29.04556,29.00556
2013-01-16T06:00:00.000000Z,29.04774,29.06774,29.02774
2013-01-16T10:00:00.000000Z,29.03985,29.05985,29.01985
2013-01-16T14:00:00.000000Z,29.03152,29.05152,29.01152
2013-01-16T18:00:00.000000Z,29.03372,29.10872,28.95872
2013-01-16T22:00:00.000000Z,29.00604,29.02604,28.98604
2013-01-17T02:00:00.000000Z,29.05001,29.07001,29.03001
2013-01-17T06:00:00.000000Z,29.02961,29.04961,29.00961
2013-01-17T10:00:00.000000Z,29.02421,29.04421,29.00421
2013-01-17T14:00:00.000000Z,29.01359,29.03359,28.99359
2013-01-17T18:00:00.000000Z,29.01332,29.08832,28.93832
2013-01-17T22:00:00.000000Z,29.00115,29.02115,28.98115
2013-01-18T02:00:00.000000Z,29.00365,29.02365,28.98365
2013-01-18T06:00:00.000000Z,29.00722,29.02722,28.98722
2013-01-18T10:00:00.000000Z,29.01409,29.03409,28.99409
2013-01-18T14:00:00.000000Z,29.01273,29.03273,28.99273
2013-01-18T18:00:00.000000Z,29.01247,29.06247,28.96247
2013-01-20T18:00:00.000000Z,29.0155,29.0855,28.9455
2013-01-20T22:00:00.000000Z,29.02101,29.04101,29.00101
2013-01-21T02:00:00.000000Z,29.04019,29.06019,29.02019
2013-01-21T06:00:00.000000Z,29.04693,29.06693,29.02693
2013-01-21T10:00:00.000000Z,29.04155,29.06155,29.02155
2013-01-21T14:00:00.000000Z,29.04042,29.06042,29.02042
2013-01-21T18:00:00.000000Z,29.03743,29.11243,28.96243
2013-01-21T22:00:00.000000Z,29.06059,29.08059,29.04059
2013-01-22T02:00:00.000000Z,29.03407,29.05407,29.01407
2013-01-22T06:00:00.000000Z,29.04981,29.06981,29.02981
2013-01-22T10:00:00.000000Z,29.03934,29.05934,29.01934
2013-01-22T14:00:00.000000Z,29.0352,29.0552,29.0152
2013-01-22T18:00:00.000000Z,29.03502,29.11002,28.96002
2013-01-22T22:00:00.000000Z,29.04926,29.06926,29.02926
2013-01-23T02:00:00.000000Z,29.06912,29.08912,29.04912
2013-01-23T06:00:00.000000Z,29.04866,29.06866,29.02866
2013-01-23T10:00:00.000000Z,29.05107,29.07107,29.03107
2013-01-23T14:00:00.000000Z,29.05998,29.07998,29.03998
2013-01-23T18:00:00.000000Z,29.05974,29.13474,28.98474
2013-01-23T22:00:00.000000Z,29.09278,29.11278,29.07278
2013-01-24T02:00:00.000000Z,29.09869,29.11869,29.07869
2013-01-24T06:00:00.000000Z,29.10612,29.12612,29.08612
2013-01-24T10:00:00.000000Z,29.15291,29.17291,29.13291
2013-01-24T14:00:00.000000Z,29.15181,29.17181,29.13181
2013-01-24T18:00:00.000000Z,29.16157,29.23657,29.08657
2013-01-24T22:00:00.000000Z,29.18585,29.20585,29.16585
2013-01-25T02:00:00.000000Z,29.27964,29.29964,29.25964
2013-01-25T06:00:00.000000Z,29.26708,29.28708,29.24708
2013-01-25T10:00:00.000000Z,29.34953,29.36953,29.32953
2013-01-25T14:00:00.000000Z,29.41895,29.43895,29.39895
2013-01-25T18:00:00.000000Z,29.40613,29.45613,29.35613
2013-01-25T22:00:00.000000Z,29.40613,29.45613,29.35613
2013-01-27T18:00:00.000000Z,29.39609,29.46609,29.32609
2013-01-27T22:00:00.000000Z,29.44067,29.46067,29.42067
2013-01-28T02:00:00.000000Z,29.60553,29.62553,29.58553
2013-01-28T06:00:00.000000Z,29.68987,29.70987,29.66987
2013-01-28T10:00:00.000000Z,29.60457,29.62457,29.58457
2013-01-28T14:00:00.000000Z,29.61495,29.63495,29.59495
2013-01-28T18:00:00.000000Z,29.59463,29.66963,29.51963
2013-01-28T22:00:00.000000Z,29.7842,29.8042,29.7642
2013-01-29T02:00:00.000000Z,29.62932,29.64932,29.60932
2013-01-29T06:00:00.000000Z,29.58721,29.60721,29.56721
2013-01-29T10:00:00.000000Z,29.59191,29.61191,29.57191
2013-01-29T14:00:00.000000Z,29.51429,29.53429,29.49429
2013-01-29T18:00:00.000000Z,29.509,29.584,29.434
2013-01-29T22:00:00.000000Z,29.5884,29.6084,29.5684
2013-01-30T02:00:00.000000Z,29.63063,29.65063,29.61063
2013-01-30T06:00:00.000000Z,29.58678,29.60678,29.56678
2013-01-30T10:00:00.000000Z,29.61399,29.63399,29.59399
2013-01-30T14:00:00.000000Z,29.58174,29.60174,29.56174
2013-01-30T18:00:00.000000Z,29.58423,29.65923,29.50923
2013-01-30T22:00:00.000000Z,29.66951,29.68951,29.64951
2013-01-31T02:00:00.000000Z,29.65977,29.67977,29.63977
2013-01-31T06:00:00.000000Z,29.64482,29.66482,29.62482
2013-01-31T10:00:00.000000Z,29.66203,29.68203,29.64203
2013-01-31T14:00:00.000000Z,29.63962,29.65962,29.61962
2013-01-31T18:00:00.000000Z,29.62936,29.70436,29.55436
2013-01-31T22:00:00.000000Z,29.67265,29.69265,29.65265
2013-02-01T02:00:00.000000Z,29.71719,29.73719,29.69719
2013-02-01T06:00:00.000000Z,29.73255,29.75255,29.71255
2013-02-01T10:00:00.000000Z,29.72483,29.74483,29.70483
2013-02-01T14:00:00.000000Z,29.71647,29.73647,29.69647
2013-02-01T18:00:00.000000Z,29.71618,29.76618,29.66618
2013-02-02T22:00:00.000000Z,29.71618,29.76618,29.66618
2013-02-03T18:00:00.000000Z,29.71405,29.78405,29.64405
2013-02-03T22:00:00.000000Z,29.67145,29.69145,29.65145
2013-02-04T02:00:00.000000Z,29.63557,29.65557,29.61557
2013-02-04T06:00:00.000000Z,29.65565,29.67565,29.63565
2013-02-04T10:00:00.000000Z,29.66284,29.68284,29.64284
2013-02-04T14:00:00.000000Z,29.67682,29.69682,29.65682
2013-02-04T18:00:00.000000Z,29.67152,29.74652,29.59652
2013-02-04T22:00:00.000000Z,29.63368,29.65368,29.61368
2013-02-05T02:00:00.000000Z,29.61493,29.63493,29.59493
2013-02-05T06:00:00.000000Z,29.59836,29.61836,29.57836
2013-02-05T10:00:00.000000Z,29.62827,29.64827,29.60827
2013-02-05T14:00:00.000000Z,29.62472,29.64472,29.60472
2013-02-05T18:00:00.000000Z,29.59683,29.67183,29.52183
2013-02-05T22:00:00.000000Z,29.61479,29.63479,29.59479
2013-02-06T02:00:00.000000Z,29.59094,29.61094,29.57094
2013-02-06T06:00:00.000000Z,29.63383,29.65383,29.61383
2013-02-06T10:00:00.000000Z,29.68642,29.70642,29.66642
2013-02-06T14:00:00.000000Z,29.69136,29.71136,29.67136
2013-02-06T18:00:00.000000Z,29.68853,29.76353,29.61353
2013-02-06T22:00:00.000000Z,29.65392,29.67392,29.63392
2013-02-07T02:00:00.000000Z,29.64473,29.66473,29.62473
2013-02-07T06:00:00.000000Z,29.69199,29.71199,29.67199
2013-02-07T10:00:00.000000Z,29.7019,29.7219,29.6819
2013-02-07T14:00:00.000000Z,29.70358,29.72358,29.68358
2013-02-07T18:00:00.000000Z,29.71184,29.78684,29.63684
2013-02-07T22:00:00.000000Z,29.725,29.745,29.705
2013-02-08T02:00:00.000000Z,29.78643,29.80643,29.76643
2013-02-08T06:00:00.000000Z,29.8039,29.8339,29.7739
2013-02-08T10:00:00.000000Z,29.85492,29.88492,29.82492
2013-02-08T14:00:00.000000Z,29.84253,29.87253,29.81253
2013-02-08T18:00:00.000000Z,29.84203,29.89203,29.79203
2013-02-08T22:00:00.000000Z,29.84203,29.89203,29.79203
2013-02-10T22:00:00.000000Z,29.83541,29.85541,29.81541
2013-02-11T02:00:00.000000Z,29.835230000000003,29.86773,29.80273
2013-02-11T06:00:00.000000Z,29.82719,29.85969,29.79469
2013-02-11T10:00:00.000000Z,29.85946,29.89196,29.82696
2013-02-11T14:00:00.000000Z,29.85749,29.88999,29.82499
2013-02-11T18:00:00.000000Z,29.8522,29.9272,29.7772
2013-02-11T22:00:00.000000Z,29.8698,29.8898,29.8498
2013-02-12T02:00:00.000000Z,29.86945,29.91945,29.81945
2013-02-12T06:00:00.000000Z,29.88888,29.93888,29.83888
2013-02-12T10:00:00.000000Z,29.89791,29.94791,29.84791
2013-02-12T14:00:00.000000Z,29.79707,29.84707,29.74707
2013-02-12T18:00:00.000000Z,29.7993,29.8743,29.7243
2013-02-12T22:00:00.000000Z,29.81583,29.89083,29.74083
2013-02-13T02:00:00.000000Z,29.81677,29.89177,29.74177
2013-02-13T06:00:00.000000Z,29.80658,29.88158,29.73158
2013-02-13T10:00:00.000000Z,29.79867,29.87367,29.72367
2013-02-13T14:00:00.000000Z,29.8086,29.8836,29.7336
2013-02-13T18:00:00.000000Z,29.8083,29.8833,29.7333
2013-02-13T22:00:00.000000Z,29.76424,29.83924,29.68924
2013-02-14T02:00:00.000000Z,29.74231,29.77231,29.71231
2013-02-14T06:00:00.000000Z,29.71271,29.74271,29.68271
2013-02-14T10:00:00.000000Z,29.739939999999997,29.76994,29.70994
2013-02-14T14:00:00.000000Z,29.70374,29.73374,29.67374
2013-02-14T18:00:00.000000Z,29.69693,29.77193,29.62193
2013-02-14T22:00:00.000000Z,29.68264,29.71264,29.65264
2013-02-15T02:00:00.000000Z,29.630180000000003,29.66018,29.60018
2013-02-15T06:00:00.000000Z,29.65009,29.68009,29.62009
2013-02-15T10:00:00.000000Z,29.702350000000003,29.73235,29.67235
2013-02-15T14:00:00.000000Z,29.70148,29.73148,29.67148
2013-02-15T18:00:00.000000Z,29.70371,29.75371,29.65371
2013-02-15T22:00:00.000000Z,29.70371,29.75371,29.65371
2013-02-17T22:00:00.000000Z,29.75195,29.78195,29.72195
2013-02-18T02:00:00.000000Z,29.72905,29.75905,29.69905
2013-02-18T06:00:00.000000Z,29.74169,29.77169,29.71169
2013-02-18T10:00:00.000000Z,29.75888,29.78888,29.72888
2013-02-18T14:00:00.000000Z,29.76578,29.79578,29.73578
2013-02-18T18:00:00.000000Z,29.76551,29.84051,29.69051
2013-02-18T22:00:00.000000Z,29.65722,29.67972,29.63472
2013-02-19T02:00:00.000000Z,29.66692,29.68942,29.64442
2013-02-19T06:00:00.000000Z,29.66934,29.69184,29.64684
2013-02-19T10:00:00.000000Z,29.61514,29.63764,29.59264
2013-02-19T14:00:00.000000Z,29.59843,29.62093,29.57593
2013-02-19T18:00:00.000000Z,29.57308,29.64808,29.49808
2013-02-19T22:00:00.000000Z,29.58483,29.60733,29.56233
2013-02-20T02:00:00.000000Z,29.60278,29.62528,29.58028
2013-02-20T06:00:00.000000Z,29.59698,29.61948,29.57448
2013-02-20T10:00:00.000000Z,29.61172,29.63422,29.58922
2013-02-20T14:00:00.000000Z,29.62656,29.64906,29.60406
2013-02-20T18:00:00.000000Z,29.64484,29.71984,29.56984
2013-02-20T22:00:00.000000Z,29.72589,29.74839,29.70339
2013-02-21T02:00:00.000000Z,29.72394,29.74644,29.70144
2013-02-21T06:00:00.000000Z,29.75656,29.77906,29.73406
2013-02-21T10:00:00.000000Z,29.75996,29.78246,29.73746
2013-02-21T14:00:00.000000Z,29.76262,29.78512,29.74012
2013-02-21T18:00:00.000000Z,29.77615,29.85115,29.70115
2013-02-21T22:00:00.000000Z,29.72704,29.74954,29.70454
2013-02-22T02:00:00.000000Z,29.68583,29.70833,29.66333
2013-02-22T06:00:00.000000Z,29.68222,29.70472,29.65972
2013-02-22T10:00:00.000000Z,29.68695,29.70945,29.66445
2013-02-22T14:00:00.000000Z,29.71432,29.73682,29.69182
2013-02-22T18:00:00.000000Z,29.69915,29.74915,29.64915
2013-02-24T22:00:00.000000Z,29.74584,29.76834,29.72334
2013-02-25T02:00:00.000000Z,29.71544,29.73794,29.69294
2013-02-25T06:00:00.000000Z,29.68671,29.70921,29.66421
2013-02-25T10:00:00.000000Z,29.68358,29.70608,29.66108
2013-02-25T14:00:00.000000Z,29.70553,29.72803,29.68303
2013-02-25T18:00:00.000000Z,29.70899,29.78399,29.63399
2013-02-25T22:00:00.000000Z,29.73025,29.75275,29.70775
2013-02-26T02:00:00.000000Z,29.72915,29.75165,29.70665
2013-02-26T06:00:00.000000Z,29.73704,29.75954,29.71454
2013-02-26T10:00:00.000000Z,29.73423,29.75673,29.71173
2013-02-26T14:00:00.000000Z,29.738860000000003,29.76136,29.71636
2013-02-26T18:00:00.000000Z,29.7336,29.8086,29.6586
2013-02-26T22:00:00.000000Z,29.70125,29.72375,29.67875
2013-02-27T02:00:00.000000Z,29.69786,29.72036,29.67536
2013-02-27T06:00:00.000000Z,29.72153,29.74403,29.69903
