time,BNP.EURHKD - EUR/HKD_x,closeAsk,closeBid,volume
2015-03-24T10:30:00.000000Z,8.52734375,8.53125,8.5234375,3556.0
2015-03-24T11:00:00.000000Z,8.51171875,8.515625,8.5078125,4088.0
2015-03-24T11:30:00.000000Z,8.515625,8.515625,8.515625,3298.0
2015-03-24T12:00:00.000000Z,8.52734375,8.53125,8.5234375,3294.0
2015-03-24T12:30:00.000000Z,8.51171875,8.515625,8.5078125,11360.0
2015-03-24T13:00:00.000000Z,8.484375,8.484375,8.484375,9088.0
2015-03-24T13:30:00.000000Z,8.484375,8.484375,8.484375,7032.0
2015-03-24T14:00:00.000000Z,8.4609375,8.4609375,8.4609375,8112.0
2015-03-24T14:30:00.000000Z,8.46875,8.46875,8.46875,5036.0
2015-03-24T15:00:00.000000Z,8.45703125,8.4609375,8.453125,4120.0
2015-03-24T15:30:00.000000Z,8.4609375,8.4609375,8.4609375,4436.0
2015-03-24T16:00:00.000000Z,8.46875,8.46875,8.46875,3368.0
2015-03-24T16:30:00.000000Z,8.47265625,8.4765625,8.46875,2290.0
2015-03-24T17:00:00.000000Z,8.46875,8.46875,8.46875,2546.0
2015-03-24T17:30:00.000000Z,8.46875,8.46875,8.46875,2592.0
2015-03-24T18:00:00.000000Z,8.46875,8.46875,8.46875,2027.0
2015-03-24T18:30:00.000000Z,8.46875,8.46875,8.46875,1540.0
2015-03-24T19:00:00.000000Z,8.47265625,8.4765625,8.46875,1788.0
2015-03-24T19:30:00.000000Z,8.4765625,8.4765625,8.4765625,1143.0
2015-03-24T20:00:00.000000Z,8.46875,8.46875,8.46875,732.0
2015-03-24T20:30:00.000000Z,8.47265625,8.4765625,8.46875,627.0
2015-03-24T21:00:00.000000Z,8.47265625,8.4765625,8.46875,425.0
2015-03-24T21:30:00.000000Z,8.46875,8.46875,8.46875,538.0
2015-03-24T22:00:00.000000Z,8.46484375,8.46875,8.4609375,470.0
2015-03-24T22:30:00.000000Z,8.46484375,8.46875,8.4609375,147.0
2015-03-24T23:00:00.000000Z,8.46484375,8.46875,8.4609375,329.0
2015-03-24T23:30:00.000000Z,8.45703125,8.4609375,8.453125,643.0
2015-03-25T00:00:00.000000Z,8.4609375,8.4609375,8.4609375,1070.0
2015-03-25T00:30:00.000000Z,8.46875,8.46875,8.46875,1007.0
2015-03-25T01:00:00.000000Z,8.46875,8.46875,8.46875,439.0
2015-03-25T01:30:00.000000Z,8.4765625,8.4765625,8.4765625,1305.0
