time,BNP.CADJPY - CAD/JPY_x,closeAsk,closeBid,volume
2015-06-16T11:15:00.000000Z,100.0625,100.0625,100.0625,718.0
2015-06-16T11:30:00.000000Z,100.125,100.125,100.0625,976.0
2015-06-16T11:45:00.000000Z,100.125,100.125,100.0625,913.0
2015-06-16T12:00:00.000000Z,100.0,100.0,100.0,1297.0
2015-06-16T12:15:00.000000Z,100.0,100.125,99.9375,1297.0
2015-06-16T12:30:00.000000Z,100.0,100.0625,100.0,2702.0
2015-06-16T12:45:00.000000Z,100.0625,100.0625,100.0625,1327.0
2015-06-16T13:00:00.000000Z,100.0625,100.0625,100.0625,1309.0
2015-06-16T13:15:00.000000Z,100.125,100.125,100.125,973.0
2015-06-16T13:30:00.000000Z,100.125,100.125,100.125,1804.0
2015-06-16T13:45:00.000000Z,100.25,100.25,100.1875,1291.0
2015-06-16T14:00:00.000000Z,100.125,100.125,100.125,1595.0
2015-06-16T14:15:00.000000Z,100.125,100.1875,100.125,1382.0
2015-06-16T14:30:00.000000Z,100.125,100.1875,100.125,1195.0
2015-06-16T14:45:00.000000Z,100.0625,100.0625,100.0625,1485.0
2015-06-16T15:00:00.000000Z,100.125,100.125,100.125,1418.0
2015-06-16T15:15:00.000000Z,100.125,100.125,100.125,830.0
2015-06-16T15:30:00.000000Z,100.125,100.125,100.0625,982.0
2015-06-16T15:45:00.000000Z,100.0625,100.0625,100.0625,947.0
2015-06-16T16:00:00.000000Z,100.0,100.0625,100.0,730.0
2015-06-16T16:15:00.000000Z,100.0,100.0625,100.0,566.0
2015-06-16T16:30:00.000000Z,100.0,100.0,99.9375,352.0
2015-06-16T16:45:00.000000Z,100.0,100.0625,100.0,653.0
2015-06-16T17:00:00.000000Z,100.0,100.0625,100.0,580.0
2015-06-16T17:15:00.000000Z,100.125,100.125,100.125,799.0
2015-06-16T17:30:00.000000Z,100.125,100.125,100.125,616.0
2015-06-16T17:45:00.000000Z,100.125,100.1875,100.125,386.0
2015-06-16T18:00:00.000000Z,100.125,100.1875,100.125,525.0
2015-06-16T18:15:00.000000Z,100.125,100.125,100.0625,662.0
2015-06-16T18:30:00.000000Z,100.125,100.125,100.125,518.0
2015-06-16T18:45:00.000000Z,100.125,100.1875,100.125,386.0
2015-06-16T19:00:00.000000Z,100.125,100.125,100.125,294.0
2015-06-16T19:15:00.000000Z,100.1875,100.1875,100.1875,521.0
2015-06-16T19:30:00.000000Z,100.25,100.25,100.1875,300.0
2015-06-16T19:45:00.000000Z,100.1875,100.1875,100.1875,538.0
2015-06-16T20:00:00.000000Z,100.25,100.25,100.25,591.0
2015-06-16T20:15:00.000000Z,100.25,100.25,100.25,511.0
2015-06-16T20:30:00.000000Z,100.25,100.3125,100.25,664.0
2015-06-16T20:45:00.000000Z,100.375,100.375,100.3125,756.0
2015-06-16T21:00:00.000000Z,100.375,100.375,100.3125,291.0
2015-06-16T21:15:00.000000Z,100.375,100.375,100.3125,95.0
2015-06-16T21:30:00.000000Z,100.375,100.4375,100.375,370.0
2015-06-16T21:45:00.000000Z,100.375,100.375,100.3125,475.0
2015-06-16T22:00:00.000000Z,100.375,100.375,100.3125,712.0
2015-06-16T22:15:00.000000Z,100.375,100.375,100.375,246.0
2015-06-16T22:30:00.000000Z,100.375,100.4375,100.375,152.0
2015-06-16T22:45:00.000000Z,100.375,100.375,100.375,130.0
2015-06-16T23:00:00.000000Z,100.375,100.375,100.375,187.0
2015-06-16T23:15:00.000000Z,100.375,100.375,100.375,365.0
2015-06-16T23:30:00.000000Z,100.375,100.4375,100.375,239.0
2015-06-16T23:45:00.000000Z,100.375,100.4375,100.375,415.0
2015-06-17T00:00:00.000000Z,100.375,100.375,100.375,522.0
2015-06-17T00:15:00.000000Z,100.375,100.375,100.375,283.0
2015-06-17T00:30:00.000000Z,100.375,100.375,100.375,570.0
2015-06-17T00:45:00.000000Z,100.375,100.4375,100.375,576.0
2015-06-17T01:00:00.000000Z,100.375,100.375,100.375,838.0
2015-06-17T01:15:00.000000Z,100.375,100.4375,100.375,504.0
2015-06-17T01:30:00.000000Z,100.375,100.375,100.375,608.0
2015-06-17T01:45:00.000000Z,100.375,100.375,100.375,821.0
2015-06-17T02:00:00.000000Z,100.375,100.375,100.375,681.0
2015-06-17T02:15:00.000000Z,100.375,100.375,100.375,452.0
2015-06-17T02:30:00.000000Z,100.375,100.375,100.375,357.0
2015-06-17T02:45:00.000000Z,100.375,100.375,100.375,552.0
2015-06-17T03:00:00.000000Z,100.375,100.375,100.375,488.0
2015-06-17T03:15:00.000000Z,100.375,100.375,100.375,309.0
2015-06-17T03:30:00.000000Z,100.375,100.4375,100.375,468.0
2015-06-17T03:45:00.000000Z,100.375,100.4375,100.375,256.0
2015-06-17T04:00:00.000000Z,100.375,100.375,100.375,414.0
2015-06-17T04:15:00.000000Z,100.375,100.4375,100.375,299.0
2015-06-17T04:30:00.000000Z,100.375,100.4375,100.375,412.0
2015-06-17T04:45:00.000000Z,100.375,100.4375,100.375,389.0
2015-06-17T05:00:00.000000Z,100.5,100.5,100.5,690.0
2015-06-17T05:15:00.000000Z,100.5,100.5,100.5,881.0
2015-06-17T05:30:00.000000Z,100.5,100.5,100.4375,531.0
2015-06-17T05:45:00.000000Z,100.4375,100.4375,100.4375,538.0
2015-06-17T06:00:00.000000Z,100.5,100.5,100.4375,1204.0
2015-06-17T06:15:00.000000Z,100.5,100.5,100.4375,1248.0
2015-06-17T06:30:00.000000Z,100.375,100.375,100.375,1026.0
2015-06-17T06:45:00.000000Z,100.375,100.375,100.3125,842.0
2015-06-17T07:00:00.000000Z,100.375,100.375,100.3125,1080.0
2015-06-17T07:15:00.000000Z,100.375,100.4375,100.375,1421.0
2015-06-17T07:30:00.000000Z,100.375,100.375,100.3125,1624.0
2015-06-17T07:45:00.000000Z,100.3125,100.3125,100.3125,827.0
2015-06-17T08:00:00.000000Z,100.3125,100.3125,100.3125,1000.0
2015-06-17T08:15:00.000000Z,100.375,100.375,100.375,1155.0
2015-06-17T08:30:00.000000Z,100.375,100.375,100.375,1657.0
2015-06-17T08:45:00.000000Z,100.5,100.5,100.4375,1404.0
2015-06-17T09:00:00.000000Z,100.5,100.5,100.4375,1106.0
2015-06-17T09:15:00.000000Z,100.5625,100.5625,100.5625,1186.0
2015-06-17T09:30:00.000000Z,100.5625,100.5625,100.5625,951.0
2015-06-17T09:45:00.000000Z,100.625,100.625,100.625,993.0
2015-06-17T10:00:00.000000Z,100.6875,100.6875,100.6875,1168.0
2015-06-17T10:15:00.000000Z,100.6875,100.6875,100.6875,709.0
2015-06-17T10:30:00.000000Z,100.625,100.625,100.625,596.0
2015-06-17T10:45:00.000000Z,100.625,100.625,100.625,780.0
2015-06-17T11:00:00.000000Z,100.625,100.625,100.625,799.0
2015-06-17T11:15:00.000000Z,100.625,100.625,100.625,992.0
2015-06-17T11:30:00.000000Z,100.625,100.6875,100.625,705.0
2015-06-17T11:45:00.000000Z,100.625,100.6875,100.625,796.0
2015-06-17T12:00:00.000000Z,100.625,100.6875,100.625,912.0
2015-06-17T12:15:00.000000Z,100.625,100.6875,100.625,1354.0
2015-06-17T12:30:00.000000Z,100.6875,100.6875,100.6875,1360.0
2015-06-17T12:45:00.000000Z,100.625,100.6875,100.625,1472.0
2015-06-17T13:00:00.000000Z,100.6875,100.6875,100.6875,1294.0
2015-06-17T13:15:00.000000Z,100.75,100.75,100.6875,902.0
2015-06-17T13:30:00.000000Z,100.75,100.75,100.75,1060.0
2015-06-17T13:45:00.000000Z,100.75,100.8125,100.75,1270.0
2015-06-17T14:00:00.000000Z,100.8125,100.8125,100.8125,1519.0
2015-06-17T14:15:00.000000Z,100.875,100.875,100.875,1232.0
2015-06-17T14:30:00.000000Z,100.875,100.875,100.875,2324.0
2015-06-17T14:45:00.000000Z,100.875,100.875,100.8125,2013.0
2015-06-17T15:00:00.000000Z,100.875,100.875,100.875,1552.0
2015-06-17T15:15:00.000000Z,100.9375,100.9375,100.9375,1432.0
2015-06-17T15:30:00.000000Z,100.875,100.875,100.875,1523.0
2015-06-17T15:45:00.000000Z,100.9375,100.9375,100.9375,1181.0
2015-06-17T16:00:00.000000Z,100.875,100.875,100.875,1384.0
2015-06-17T16:15:00.000000Z,100.875,100.9375,100.875,856.0
2015-06-17T16:30:00.000000Z,100.875,100.875,100.875,1000.0
2015-06-17T16:45:00.000000Z,100.875,100.875,100.875,861.0
2015-06-17T17:00:00.000000Z,100.875,100.875,100.8125,1121.0
2015-06-17T17:15:00.000000Z,100.875,100.875,100.8125,827.0
2015-06-17T17:30:00.000000Z,100.8125,100.8125,100.8125,813.0
2015-06-17T17:45:00.000000Z,100.875,101.0,100.8125,1373.0
2015-06-17T18:00:00.000000Z,100.8125,100.8125,100.8125,7484.0
2015-06-17T18:15:00.000000Z,100.875,100.875,100.8125,3524.0
2015-06-17T18:30:00.000000Z,100.8125,100.8125,100.8125,4372.0
2015-06-17T18:45:00.000000Z,100.875,100.875,100.875,5020.0
2015-06-17T19:00:00.000000Z,100.875,100.875,100.875,3256.0
2015-06-17T19:15:00.000000Z,100.875,100.875,100.875,2852.0
2015-06-17T19:30:00.000000Z,100.8125,100.8125,100.8125,1735.0
2015-06-17T19:45:00.000000Z,100.875,100.875,100.875,1269.0
2015-06-17T20:00:00.000000Z,100.875,100.875,100.875,980.0
2015-06-17T20:15:00.000000Z,100.875,100.9375,100.875,347.0
2015-06-17T20:30:00.000000Z,100.875,100.875,100.875,309.0
2015-06-17T20:45:00.000000Z,101.0,101.0,100.9375,591.0
2015-06-17T21:00:00.000000Z,100.875,100.9375,100.875,429.0
2015-06-17T21:15:00.000000Z,100.875,100.9375,100.875,308.0
2015-06-17T21:30:00.000000Z,100.875,100.9375,100.875,547.0
2015-06-17T21:45:00.000000Z,100.875,100.9375,100.875,729.0
2015-06-17T22:00:00.000000Z,100.9375,100.9375,100.9375,433.0
2015-06-17T22:15:00.000000Z,100.875,100.9375,100.875,353.0
2015-06-17T22:30:00.000000Z,100.875,100.9375,100.875,100.0
2015-06-17T22:45:00.000000Z,100.9375,100.9375,100.9375,698.0
2015-06-17T23:00:00.000000Z,100.9375,100.9375,100.9375,474.0
2015-06-17T23:15:00.000000Z,101.0,101.0625,101.0,735.0
2015-06-17T23:30:00.000000Z,101.0,101.0,101.0,727.0
2015-06-17T23:45:00.000000Z,101.0,101.0625,101.0,780.0
2015-06-18T00:00:00.000000Z,100.9375,100.9375,100.9375,1414.0
2015-06-18T00:15:00.000000Z,100.9375,100.9375,100.9375,921.0
2015-06-18T00:30:00.000000Z,100.875,100.9375,100.875,1241.0
2015-06-18T00:45:00.000000Z,100.875,100.875,100.875,1325.0
2015-06-18T01:00:00.000000Z,100.875,100.875,100.875,1492.0
2015-06-18T01:15:00.000000Z,100.75,100.8125,100.75,1473.0
2015-06-18T01:30:00.000000Z,100.75,100.8125,100.75,1493.0
2015-06-18T01:45:00.000000Z,100.75,100.75,100.75,1702.0
2015-06-18T02:00:00.000000Z,100.75,100.75,100.75,1403.0
2015-06-18T02:15:00.000000Z,100.75,100.75,100.75,879.0
2015-06-18T02:30:00.000000Z,100.6875,100.6875,100.6875,1372.0
2015-06-18T02:45:00.000000Z,100.625,100.6875,100.625,1087.0
2015-06-18T03:00:00.000000Z,100.75,100.75,100.6875,1000.0
2015-06-18T03:15:00.000000Z,100.6875,100.6875,100.6875,907.0
2015-06-18T03:30:00.000000Z,100.6875,100.6875,100.6875,916.0
2015-06-18T03:45:00.000000Z,100.625,100.6875,100.625,1126.0
2015-06-18T04:00:00.000000Z,100.625,100.6875,100.625,756.0
2015-06-18T04:15:00.000000Z,100.625,100.6875,100.625,686.0
2015-06-18T04:30:00.000000Z,100.625,100.6875,100.625,1356.0
2015-06-18T04:45:00.000000Z,100.6875,100.6875,100.6875,921.0
2015-06-18T05:00:00.000000Z,100.625,100.625,100.625,1051.0
2015-06-18T05:15:00.000000Z,100.5625,100.5625,100.5625,1737.0
2015-06-18T05:30:00.000000Z,100.5625,100.5625,100.5625,1087.0
2015-06-18T05:45:00.000000Z,100.5625,100.5625,100.5625,1522.0
2015-06-18T06:00:00.000000Z,100.5625,100.5625,100.5625,1778.0
2015-06-18T06:15:00.000000Z,100.625,100.625,100.625,1580.0
2015-06-18T06:30:00.000000Z,100.625,100.6875,100.625,1518.0
2015-06-18T06:45:00.000000Z,100.6875,100.6875,100.6875,1259.0
2015-06-18T07:00:00.000000Z,100.75,100.75,100.6875,1740.0
2015-06-18T07:15:00.000000Z,100.75,100.75,100.75,1399.0
2015-06-18T07:30:00.000000Z,100.6875,100.6875,100.6875,1946.0
2015-06-18T07:45:00.000000Z,100.6875,100.6875,100.6875,1712.0
2015-06-18T08:00:00.000000Z,100.75,100.75,100.75,2076.0
2015-06-18T08:15:00.000000Z,100.75,100.8125,100.75,2001.0
2015-06-18T08:30:00.000000Z,100.875,100.875,100.875,2226.0
2015-06-18T08:45:00.000000Z,100.875,100.875,100.8125,2000.0
2015-06-18T09:00:00.000000Z,100.875,100.875,100.8125,1674.0
2015-06-18T09:15:00.000000Z,100.8125,100.8125,100.8125,1212.0
2015-06-18T09:30:00.000000Z,100.75,100.75,100.75,1903.0
2015-06-18T09:45:00.000000Z,100.875,100.875,100.8125,1710.0
2015-06-18T10:00:00.000000Z,100.875,100.875,100.8125,1852.0
2015-06-18T10:15:00.000000Z,100.8125,100.8125,100.8125,1254.0
2015-06-18T10:30:00.000000Z,100.875,100.875,100.8125,1253.0
2015-06-18T10:45:00.000000Z,100.875,100.875,100.8125,1177.0
2015-06-18T11:00:00.000000Z,100.875,100.875,100.8125,1270.0
2015-06-18T11:15:00.000000Z,100.875,100.875,100.8125,979.0
2015-06-18T11:30:00.000000Z,100.875,100.875,100.875,1031.0
2015-06-18T11:45:00.000000Z,100.9375,100.9375,100.9375,1058.0
2015-06-18T12:00:00.000000Z,100.9375,100.9375,100.9375,1214.0
2015-06-18T12:15:00.000000Z,101.0,101.0625,100.875,1898.0
2015-06-18T12:30:00.000000Z,101.125,101.125,101.0625,4104.0
2015-06-18T12:45:00.000000Z,101.0,101.0625,101.0,2092.0
2015-06-18T13:00:00.000000Z,101.0,101.0,101.0,1935.0
2015-06-18T13:15:00.000000Z,101.0625,101.0625,101.0625,1137.0
2015-06-18T13:30:00.000000Z,100.875,100.9375,100.875,1694.0
2015-06-18T13:45:00.000000Z,101.0,101.0625,100.9375,1555.0
2015-06-18T14:00:00.000000Z,101.0,101.0,100.9375,3544.0
2015-06-18T14:15:00.000000Z,101.0,101.0,101.0,2572.0
2015-06-18T14:30:00.000000Z,101.0,101.0,100.9375,2208.0
2015-06-18T14:45:00.000000Z,100.8125,100.8125,100.8125,2096.0
2015-06-18T15:00:00.000000Z,100.8125,100.8125,100.8125,2212.0
2015-06-18T15:15:00.000000Z,100.75,100.75,100.75,1806.0
2015-06-18T15:30:00.000000Z,100.75,100.75,100.75,1177.0
2015-06-18T15:45:00.000000Z,100.625,100.625,100.625,1227.0
2015-06-18T16:00:00.000000Z,100.625,100.6875,100.625,712.0
2015-06-18T16:15:00.000000Z,100.75,100.75,100.75,2160.0
2015-06-18T16:30:00.000000Z,100.625,100.625,100.625,2690.0
2015-06-18T16:45:00.000000Z,100.625,100.625,100.625,1468.0
2015-06-18T17:00:00.000000Z,100.625,100.625,100.5625,1061.0
2015-06-18T17:15:00.000000Z,100.5,100.5,100.5,1410.0
2015-06-18T17:30:00.000000Z,100.5,100.5,100.5,1110.0
2015-06-18T17:45:00.000000Z,100.5625,100.5625,100.5625,892.0
2015-06-18T18:00:00.000000Z,100.5625,100.5625,100.5625,782.0
2015-06-18T18:15:00.000000Z,100.5625,100.5625,100.5625,948.0
2015-06-18T18:30:00.000000Z,100.5625,100.5625,100.5625,736.0
2015-06-18T18:45:00.000000Z,100.5625,100.5625,100.5625,868.0
2015-06-18T19:00:00.000000Z,100.5625,100.5625,100.5625,806.0
2015-06-18T19:15:00.000000Z,100.5,100.5,100.5,749.0
2015-06-18T19:30:00.000000Z,100.4375,100.4375,100.4375,898.0
2015-06-18T19:45:00.000000Z,100.5,100.5,100.5,1104.0
2015-06-18T20:00:00.000000Z,100.5,100.5,100.5,567.0
2015-06-18T20:15:00.000000Z,100.5,100.5,100.5,352.0
2015-06-18T20:30:00.000000Z,100.5,100.5625,100.5,262.0
2015-06-18T20:45:00.000000Z,100.625,100.625,100.5625,389.0
2015-06-18T21:00:00.000000Z,100.5,100.5625,100.5,260.0
2015-06-18T21:15:00.000000Z,100.5,100.5625,100.5,117.0
2015-06-18T21:30:00.000000Z,100.5625,100.625,100.5,312.0
2015-06-18T21:45:00.000000Z,100.625,100.625,100.5625,733.0
2015-06-18T22:00:00.000000Z,100.625,100.625,100.5625,755.0
2015-06-18T22:15:00.000000Z,100.625,100.625,100.5625,234.0
2015-06-18T22:30:00.000000Z,100.625,100.625,100.5625,226.0
2015-06-18T22:45:00.000000Z,100.625,100.625,100.5625,388.0
2015-06-18T23:00:00.000000Z,100.625,100.625,100.5625,403.0
2015-06-18T23:15:00.000000Z,100.625,100.625,100.625,398.0
2015-06-18T23:30:00.000000Z,100.625,100.625,100.625,504.0
2015-06-18T23:45:00.000000Z,100.625,100.625,100.5625,534.0
2015-06-19T00:00:00.000000Z,100.625,100.625,100.5625,928.0
2015-06-19T00:15:00.000000Z,100.625,100.625,100.5625,903.0
2015-06-19T00:30:00.000000Z,100.625,100.625,100.625,724.0
2015-06-19T00:45:00.000000Z,100.5625,100.5625,100.5625,922.0
2015-06-19T01:00:00.000000Z,100.5625,100.5625,100.5625,1119.0
2015-06-19T01:15:00.000000Z,100.5625,100.5625,100.5625,838.0
2015-06-19T01:30:00.000000Z,100.5625,100.5625,100.5625,868.0
2015-06-19T01:45:00.000000Z,100.5625,100.5625,100.5625,863.0
2015-06-19T02:00:00.000000Z,100.5,100.5625,100.5,621.0
2015-06-19T02:15:00.000000Z,100.5625,100.5625,100.5625,744.0
2015-06-19T02:30:00.000000Z,100.5625,100.5625,100.5625,833.0
2015-06-19T02:45:00.000000Z,100.625,100.625,100.5625,855.0
2015-06-19T03:00:00.000000Z,100.625,100.625,100.625,1402.0
2015-06-19T03:15:00.000000Z,100.625,100.625,100.5625,763.0
2015-06-19T03:30:00.000000Z,100.625,100.625,100.5625,752.0
2015-06-19T03:45:00.000000Z,100.625,100.625,100.5625,627.0
2015-06-19T04:00:00.000000Z,100.5625,100.5625,100.5625,1148.0
2015-06-19T04:15:00.000000Z,100.625,100.625,100.5625,614.0
2015-06-19T04:30:00.000000Z,100.625,100.625,100.625,801.0
2015-06-19T04:45:00.000000Z,100.625,100.625,100.5625,849.0
2015-06-19T05:00:00.000000Z,100.625,100.625,100.625,786.0
2015-06-19T05:15:00.000000Z,100.6875,100.6875,100.6875,1135.0
2015-06-19T05:30:00.000000Z,100.6875,100.6875,100.6875,1120.0
2015-06-19T05:45:00.000000Z,100.75,100.75,100.6875,1014.0
2015-06-19T06:00:00.000000Z,100.6875,100.6875,100.6875,1919.0
2015-06-19T06:15:00.000000Z,100.6875,100.6875,100.6875,1512.0
2015-06-19T06:30:00.000000Z,100.6875,100.6875,100.6875,1335.0
2015-06-19T06:45:00.000000Z,100.625,100.625,100.625,1468.0
2015-06-19T07:00:00.000000Z,100.5625,100.5625,100.5625,2168.0
2015-06-19T07:15:00.000000Z,100.625,100.6875,100.625,1489.0
2015-06-19T07:30:00.000000Z,100.75,100.75,100.6875,1558.0
2015-06-19T07:45:00.000000Z,100.6875,100.6875,100.6875,1330.0
2015-06-19T08:00:00.000000Z,100.75,100.75,100.75,1370.0
2015-06-19T08:15:00.000000Z,100.8125,100.8125,100.8125,1301.0
2015-06-19T08:30:00.000000Z,100.6875,100.6875,100.6875,1292.0
2015-06-19T08:45:00.000000Z,100.625,100.6875,100.625,1314.0
2015-06-19T09:00:00.000000Z,100.6875,100.6875,100.6875,1640.0
2015-06-19T09:15:00.000000Z,100.6875,100.6875,100.6875,1440.0
2015-06-19T09:30:00.000000Z,100.625,100.625,100.625,1192.0
2015-06-19T09:45:00.000000Z,100.625,100.625,100.625,1327.0
2015-06-19T10:00:00.000000Z,100.625,100.625,100.625,1160.0
2015-06-19T10:15:00.000000Z,100.625,100.625,100.5625,1072.0
2015-06-19T10:30:00.000000Z,100.5625,100.5625,100.5625,835.0
2015-06-19T10:45:00.000000Z,100.5625,100.5625,100.5625,1030.0
2015-06-19T11:00:00.000000Z,100.5,100.5,100.5,907.0
2015-06-19T11:15:00.000000Z,100.4375,100.4375,100.4375,945.0
2015-06-19T11:30:00.000000Z,100.5,100.5,100.4375,740.0
2015-06-19T11:45:00.000000Z,100.5,100.5,100.4375,1134.0
2015-06-19T12:00:00.000000Z,100.375,100.375,100.375,1521.0
2015-06-19T12:15:00.000000Z,100.375,100.5,100.3125,1740.0
2015-06-19T12:30:00.000000Z,100.125,100.1875,100.0625,2712.0
2015-06-19T12:45:00.000000Z,100.125,100.125,100.0625,1304.0
2015-06-19T13:00:00.000000Z,100.0625,100.0625,100.0625,1869.0
2015-06-19T13:15:00.000000Z,100.0625,100.0625,100.0625,2090.0
2015-06-19T13:30:00.000000Z,100.125,100.125,100.0625,2088.0
2015-06-19T13:45:00.000000Z,100.0,100.0625,100.0,1904.0
2015-06-19T14:00:00.000000Z,100.0,100.0625,100.0,1490.0
2015-06-19T14:15:00.000000Z,99.9375,99.9375,99.9375,1306.0
2015-06-19T14:30:00.000000Z,99.875,99.875,99.8125,1329.0
2015-06-19T14:45:00.000000Z,99.9375,99.9375,99.9375,1487.0
2015-06-19T15:00:00.000000Z,99.9375,99.9375,99.9375,1506.0
2015-06-19T15:15:00.000000Z,99.875,99.9375,99.875,1200.0
2015-06-19T15:30:00.000000Z,99.875,99.9375,99.875,1108.0
2015-06-19T15:45:00.000000Z,99.9375,99.9375,99.9375,795.0
2015-06-19T16:00:00.000000Z,99.875,99.875,99.875,760.0
2015-06-19T16:15:00.000000Z,99.875,99.875,99.875,589.0
2015-06-19T16:30:00.000000Z,99.875,99.9375,99.875,504.0
2015-06-19T16:45:00.000000Z,99.875,99.875,99.875,544.0
2015-06-19T17:00:00.000000Z,99.875,99.875,99.875,486.0
2015-06-19T17:15:00.000000Z,100.0,100.0,99.9375,614.0
2015-06-19T17:30:00.000000Z,99.9375,99.9375,99.9375,761.0
2015-06-19T17:45:00.000000Z,100.0,100.0,99.9375,690.0
2015-06-19T18:00:00.000000Z,100.0,100.0,100.0,713.0
2015-06-19T18:15:00.000000Z,100.0625,100.0625,100.0625,773.0
2015-06-19T18:30:00.000000Z,100.0,100.0,100.0,552.0
2015-06-19T18:45:00.000000Z,100.0625,100.0625,100.0625,760.0
2015-06-19T19:00:00.000000Z,100.0,100.0,100.0,552.0
2015-06-19T19:15:00.000000Z,100.0,100.0,100.0,639.0
2015-06-19T19:30:00.000000Z,100.0,100.0,100.0,604.0
2015-06-19T19:45:00.000000Z,100.0625,100.0625,100.0625,765.0
2015-06-19T20:00:00.000000Z,100.0,100.0,100.0,476.0
2015-06-19T20:15:00.000000Z,100.0,100.0,100.0,340.0
2015-06-19T20:30:00.000000Z,100.0,100.0,99.9375,425.0
2015-06-19T20:45:00.000000Z,100.0,100.0625,99.875,1149.0
2015-06-21T21:00:00.000000Z,100.1875,100.25,100.125,400.0
2015-06-21T21:15:00.000000Z,100.25,100.25,100.1875,170.0
2015-06-21T21:30:00.000000Z,100.25,100.25,100.1875,503.0
2015-06-21T21:45:00.000000Z,100.25,100.3125,100.1875,622.0
2015-06-21T22:00:00.000000Z,100.125,100.125,100.0625,1199.0
2015-06-21T22:15:00.000000Z,100.0625,100.0625,100.0625,468.0
2015-06-21T22:30:00.000000Z,100.125,100.125,100.0625,754.0
2015-06-21T22:45:00.000000Z,100.125,100.125,100.0625,474.0
2015-06-21T23:00:00.000000Z,100.0,100.0625,100.0,650.0
2015-06-21T23:15:00.000000Z,100.0625,100.0625,100.0625,543.0
2015-06-21T23:30:00.000000Z,100.0625,100.0625,100.0625,461.0
2015-06-21T23:45:00.000000Z,100.0,100.0,100.0,453.0
2015-06-22T00:00:00.000000Z,100.0625,100.0625,100.0625,972.0
2015-06-22T00:15:00.000000Z,100.0625,100.0625,100.0625,562.0
2015-06-22T00:30:00.000000Z,100.0,100.0625,100.0,525.0
2015-06-22T00:45:00.000000Z,100.0,100.0,100.0,808.0
2015-06-22T01:00:00.000000Z,100.0,100.0,99.9375,1102.0
2015-06-22T01:15:00.000000Z,100.0,100.0,100.0,818.0
2015-06-22T01:30:00.000000Z,100.0,100.0625,100.0,694.0
2015-06-22T01:45:00.000000Z,100.0625,100.0625,100.0625,575.0
2015-06-22T02:00:00.000000Z,100.0625,100.0625,100.0625,488.0
2015-06-22T02:15:00.000000Z,100.0625,100.0625,100.0625,515.0
2015-06-22T02:30:00.000000Z,100.125,100.125,100.0625,407.0
2015-06-22T02:45:00.000000Z,100.125,100.1875,100.125,451.0
2015-06-22T03:00:00.000000Z,100.125,100.125,100.125,603.0
2015-06-22T03:15:00.000000Z,100.125,100.1875,100.125,286.0
2015-06-22T03:30:00.000000Z,100.125,100.1875,100.125,290.0
2015-06-22T03:45:00.000000Z,100.125,100.125,100.125,325.0
2015-06-22T04:00:00.000000Z,100.125,100.125,100.125,349.0
2015-06-22T04:15:00.000000Z,100.125,100.1875,100.125,383.0
2015-06-22T04:30:00.000000Z,100.125,100.1875,100.125,486.0
2015-06-22T04:45:00.000000Z,100.125,100.1875,100.125,598.0
2015-06-22T05:00:00.000000Z,100.1875,100.1875,100.1875,838.0
2015-06-22T05:15:00.000000Z,100.1875,100.1875,100.1875,569.0
2015-06-22T05:30:00.000000Z,100.1875,100.1875,100.1875,458.0
2015-06-22T05:45:00.000000Z,100.1875,100.1875,100.1875,705.0
2015-06-22T06:00:00.000000Z,100.25,100.25,100.1875,876.0
2015-06-22T06:15:00.000000Z,100.25,100.25,100.25,634.0
2015-06-22T06:30:00.000000Z,100.3125,100.3125,100.3125,1044.0
2015-06-22T06:45:00.000000Z,100.25,100.25,100.25,904.0
2015-06-22T07:00:00.000000Z,100.375,100.375,100.3125,1187.0
2015-06-22T07:15:00.000000Z,100.375,100.375,100.375,1274.0
2015-06-22T07:30:00.000000Z,100.375,100.4375,100.375,1218.0
2015-06-22T07:45:00.000000Z,100.375,100.375,100.375,1207.0
2015-06-22T08:00:00.000000Z,100.375,100.375,100.3125,1247.0
2015-06-22T08:15:00.000000Z,100.375,100.375,100.3125,924.0
2015-06-22T08:30:00.000000Z,100.375,100.375,100.375,936.0
2015-06-22T08:45:00.000000Z,100.375,100.375,100.3125,830.0
2015-06-22T09:00:00.000000Z,100.375,100.375,100.3125,732.0
2015-06-22T09:15:00.000000Z,100.375,100.375,100.375,743.0
2015-06-22T09:30:00.000000Z,100.4375,100.4375,100.4375,733.0
2015-06-22T09:45:00.000000Z,100.5,100.5,100.5,810.0
2015-06-22T10:00:00.000000Z,100.625,100.625,100.625,1338.0
2015-06-22T10:15:00.000000Z,100.6875,100.6875,100.6875,1541.0
2015-06-22T10:30:00.000000Z,100.75,100.75,100.75,1440.0
2015-06-22T10:45:00.000000Z,100.6875,100.6875,100.6875,1245.0
2015-06-22T11:00:00.000000Z,100.75,100.75,100.75,1213.0
2015-06-22T11:15:00.000000Z,100.6875,100.6875,100.6875,903.0
2015-06-22T11:30:00.000000Z,100.75,100.75,100.75,960.0
2015-06-22T11:45:00.000000Z,100.75,100.8125,100.75,589.0
2015-06-22T12:00:00.000000Z,100.75,100.75,100.75,1259.0
2015-06-22T12:15:00.000000Z,100.6875,100.6875,100.6875,2176.0
2015-06-22T12:30:00.000000Z,100.5625,100.5625,100.5625,2372.0
2015-06-22T12:45:00.000000Z,100.5,100.5,100.5,1706.0
