time,closeAsk,closeBid,volume,BNP.EURZAR - EUR/ZAR_x
2015-08-14T13:07:00.000000Z,14.2890625,14.2734375,263.0,14.28125
2015-08-14T13:08:00.000000Z,14.2890625,14.2734375,242.0,14.28125
2015-08-14T13:09:00.000000Z,14.2890625,14.28125,230.0,14.28125
2015-08-14T13:10:00.000000Z,14.2890625,14.2734375,250.0,14.28125
2015-08-14T13:11:00.000000Z,14.2890625,14.28125,321.0,14.28125
2015-08-14T13:12:00.000000Z,14.2890625,14.28125,214.0,14.28125
2015-08-14T13:13:00.000000Z,14.2890625,14.28125,346.0,14.28125
2015-08-14T13:14:00.000000Z,14.296875,14.2734375,322.0,14.28125
2015-08-14T13:15:00.000000Z,14.2890625,14.2734375,615.0,14.28125
2015-08-14T13:16:00.000000Z,14.2890625,14.2734375,373.0,14.28125
2015-08-14T13:17:00.000000Z,14.28125,14.265625,350.0,14.2734375
2015-08-14T13:18:00.000000Z,14.28125,14.2734375,404.0,14.28125
2015-08-14T13:19:00.000000Z,14.2890625,14.2734375,393.0,14.28125
2015-08-14T13:20:00.000000Z,14.28125,14.2734375,267.0,14.28125
2015-08-14T13:21:00.000000Z,14.2734375,14.265625,294.0,14.265625
2015-08-14T13:22:00.000000Z,14.28125,14.2734375,706.0,14.28125
2015-08-14T13:23:00.000000Z,14.28125,14.265625,487.0,14.2734375
2015-08-14T13:24:00.000000Z,14.2734375,14.2578125,379.0,14.265625
2015-08-14T13:25:00.000000Z,14.265625,14.2578125,277.0,14.265625
2015-08-14T13:26:00.000000Z,14.265625,14.2578125,385.0,14.265625
2015-08-14T13:27:00.000000Z,14.2734375,14.265625,495.0,14.265625
2015-08-14T13:28:00.000000Z,14.2734375,14.265625,187.0,14.265625
2015-08-14T13:29:00.000000Z,14.2734375,14.2578125,185.0,14.265625
2015-08-14T13:30:00.000000Z,14.2734375,14.2578125,436.0,14.265625
2015-08-14T13:31:00.000000Z,14.2734375,14.265625,352.0,14.265625
2015-08-14T13:32:00.000000Z,14.2734375,14.2578125,635.0,14.265625
2015-08-14T13:33:00.000000Z,14.2734375,14.2578125,671.0,14.265625
2015-08-14T13:34:00.000000Z,14.265625,14.2578125,275.0,14.265625
2015-08-14T13:35:00.000000Z,14.265625,14.2578125,173.0,14.265625
2015-08-14T13:36:00.000000Z,14.265625,14.25,295.0,14.2578125
2015-08-14T13:37:00.000000Z,14.265625,14.2578125,403.0,14.265625
2015-08-14T13:38:00.000000Z,14.265625,14.2578125,452.0,14.265625
2015-08-14T13:39:00.000000Z,14.265625,14.2578125,321.0,14.265625
2015-08-14T13:40:00.000000Z,14.265625,14.2578125,358.0,14.265625
2015-08-14T13:41:00.000000Z,14.2578125,14.25,468.0,14.25
2015-08-14T13:42:00.000000Z,14.2578125,14.25,240.0,14.25
2015-08-14T13:43:00.000000Z,14.2578125,14.25,244.0,14.25
2015-08-14T13:44:00.000000Z,14.2578125,14.25,451.0,14.25
2015-08-14T13:45:00.000000Z,14.2578125,14.25,533.0,14.25
2015-08-14T13:46:00.000000Z,14.2578125,14.25,221.0,14.25
2015-08-14T13:47:00.000000Z,14.25,14.2421875,252.0,14.25
2015-08-14T13:48:00.000000Z,14.2578125,14.2421875,298.0,14.25
2015-08-14T13:49:00.000000Z,14.25,14.2421875,240.0,14.25
2015-08-14T13:50:00.000000Z,14.25,14.2421875,309.0,14.25
2015-08-14T13:51:00.000000Z,14.25,14.234375,394.0,14.2421875
2015-08-14T13:52:00.000000Z,14.25,14.234375,316.0,14.2421875
2015-08-14T13:53:00.000000Z,14.25,14.2421875,501.0,14.25
2015-08-14T13:54:00.000000Z,14.2578125,14.2421875,277.0,14.25
2015-08-14T13:55:00.000000Z,14.2578125,14.25,408.0,14.25
2015-08-14T13:56:00.000000Z,14.2578125,14.25,195.0,14.25
2015-08-14T13:57:00.000000Z,14.2578125,14.25,198.0,14.25
2015-08-14T13:58:00.000000Z,14.2578125,14.2421875,191.0,14.25
2015-08-14T13:59:00.000000Z,14.2578125,14.2421875,609.0,14.25
2015-08-14T14:00:00.000000Z,14.25,14.2421875,701.0,14.25
2015-08-14T14:01:00.000000Z,14.25,14.234375,761.0,14.2421875
2015-08-14T14:02:00.000000Z,14.2578125,14.2421875,508.0,14.25
2015-08-14T14:03:00.000000Z,14.2578125,14.25,480.0,14.25
2015-08-14T14:04:00.000000Z,14.2578125,14.25,436.0,14.25
2015-08-14T14:05:00.000000Z,14.2578125,14.25,560.0,14.25
2015-08-14T14:06:00.000000Z,14.2578125,14.25,662.0,14.25
2015-08-14T14:07:00.000000Z,14.2734375,14.265625,544.0,14.265625
2015-08-14T14:08:00.000000Z,14.2734375,14.265625,446.0,14.265625
2015-08-14T14:09:00.000000Z,14.2734375,14.2578125,512.0,14.265625
2015-08-14T14:10:00.000000Z,14.2734375,14.265625,356.0,14.265625
2015-08-14T14:11:00.000000Z,14.2734375,14.2578125,385.0,14.265625
2015-08-14T14:12:00.000000Z,14.2734375,14.2578125,622.0,14.265625
2015-08-14T14:13:00.000000Z,14.265625,14.2578125,634.0,14.265625
2015-08-14T14:14:00.000000Z,14.265625,14.25,702.0,14.2578125
2015-08-14T14:15:00.000000Z,14.2578125,14.2421875,815.0,14.25
2015-08-14T14:16:00.000000Z,14.2421875,14.234375,803.0,14.234375
2015-08-14T14:17:00.000000Z,14.2421875,14.234375,677.0,14.234375
2015-08-14T14:18:00.000000Z,14.2421875,14.234375,531.0,14.234375
2015-08-14T14:19:00.000000Z,14.2421875,14.234375,370.0,14.234375
2015-08-14T14:20:00.000000Z,14.2421875,14.234375,501.0,14.234375
2015-08-14T14:21:00.000000Z,14.2578125,14.25,523.0,14.25
2015-08-14T14:22:00.000000Z,14.2578125,14.25,552.0,14.25
2015-08-14T14:23:00.000000Z,14.25,14.2421875,476.0,14.25
2015-08-14T14:24:00.000000Z,14.25,14.2421875,209.0,14.25
2015-08-14T14:25:00.000000Z,14.25,14.2421875,394.0,14.25
2015-08-14T14:26:00.000000Z,14.25,14.2421875,731.0,14.25
